sentence_id,Verdict,score,Text,reasoning
633,0,80.0,"As a matter of fact, he said it was not and should not be subject to partisan demagoguery because it was too important for the United States or for the world.","The statement is check-worthy because it attributes a quote to a specific person, which can be verified using publicly available sources. The statement also touches on the topic of partisan demagoguery, which is a salient issue in politics. However, the statement is not entirely check-worthy because it is somewhat subjective and does not provide enough context to fully understand the quote or its significance."
27560,0,80.0,"And they can look at my track record, whether it's Iran sanctions, whether it's dealing with counterterrorism, whether it's supporting democracy, whether it's supporting women's rights, whether it's supporting religious minorities.","The statement contains several claims about the speaker's track record on various issues, which could be fact-checked by looking at records of their actions and policies. However, the statement is somewhat vague and does not specify which actions or policies they are referring to, so it is not entirely clear-cut whether it is check-worthy. I have given it a moderate score of 80 to reflect this ambiguity."
3048,0,80.0,"We feel that there must be a continued obligation to the people, the some nineteen or twenty million people in Taiwan.","The statement contains a factual claim about the population of Taiwan, which is a salient topic to the general public. However, the statement is somewhat subjective in that it implies an obligation to the people of Taiwan, which may be open to interpretation."
23200,0,80.0,"Everybody got tax relief, so that they get out of the recession.","The statement contains a factual claim about tax relief and its purpose, which is to help people get out of a recession. This is a salient topic that is relevant to the general public. However, the term 'everybody' is vague and may not be entirely accurate. The statement could be more specific about who received tax relief and the extent of the relief."
8734,0,80.0,"That we are, indeed, an energy-rich nation.","This statement is factual and salient to the general public. It touches on the topic of energy resources, which is a matter of national importance. However, the term 'energy-rich' is somewhat subjective and could be interpreted in different ways. Therefore, I am giving it a score of 80 instead of 100."
17584,0,80.0,"Now, the Social Security tax of '77 -- this indeed was a tax that hit people in the lower brackets the hardest.","The statement contains a factual claim about the Social Security tax of '77 and its impact on people in lower brackets. While it may be true, it requires verification using publicly available information to confirm the tax rates and their impact on different income groups during that time."
16558,0,80.0,"There was hatred, there was divisiveness - uh people had lost faith in their government in many, many respects.","The statement touches on the salient topic of public trust in the government, which is a factual claim that can be verified with publicly available data on public opinion polls."
19959,0,80.0,"I've just finished reading a book, I think it's called -- what is it called, what is it, The Demise of the Democratic Party by Ronald Cardash (ph) or something talking about all the liberal influences in the administration.","The statement contains a factual claim about a book title, which is check-worthy because it can be verified using publicly available information. However, the statement is not entirely check-worthy because it is unclear whether the book actually exists and whether the author is a credible source."
15963,0,80.0,We'll lose it when it's taken out of our paycheck before we even get it.,"This statement is check-worthy because it makes a factual claim about how taxes are withheld from paychecks. While it is true that taxes are often withheld from paychecks before employees receive them, the specifics of how this process works and how much is withheld can vary depending on a number of factors, such as an individual's tax bracket and any deductions or exemptions they may be eligible for. Therefore, it would be worth fact-checking this statement to provide more context and clarify any potential misconceptions."
18466,0,80.0,"I don't think he misled you when he said that, you know, anyone who doubted whether the world was better off without Saddam Hussein in power didn't have the judgment to be president.","This statement is check-worthy because it is a factual claim about a statement made by a political figure. The claim is that anyone who doubted whether the world was better off without Saddam Hussein in power didn't have the judgment to be president. This claim is both factual and salient to the general public, as it touches on the qualifications of a political figure and the consequences of removing a dictator from power. The statement can be fact-checked by looking at the opinions of experts and the public on the matter, as well as the consequences of removing Saddam Hussein from power."
21306,0,80.0,"And they'll gridlock right at that point because for example, we've got international competitors who simply could not unload their cars off the ships if they had to comply -- you see, if it was a 2-way street, just couldn't do it.",The claim that international competitors would not be able to unload their cars off the ships if they had to comply with certain regulations is factual and salient to the general public. It may be check-worthy if publicly available information supports or refutes this claim.
11497,0,80.0,"One of the reasons why I think it's important for this nation to develop an anti-ballistic missile system that we can share with our allies in the Middle East if need be to keep the peace to be able to say to the Saddam HusseinÃ¢â‚¬â„¢s of the world or the Iranians, don't dare threaten our friends.","The statement contains a factual claim about the potential development and sharing of an anti-ballistic missile system with allies in the Middle East. This is a complex issue that involves geopolitical considerations and technical feasibility, both of which are salient to the general public. However, the statement is somewhat subjective in its assertion that developing such a system would be 'important' and that it would help to 'keep the peace.' Additionally, the statement references 'Saddam Hussein’s of the world or the Iranians,' which is a subjective and potentially inflammatory characterization. Overall, I would rate the check-worthiness of this statement as 80 because it contains a factual claim about a complex and salient issue, but also includes subjective and potentially biased language."
14198,0,80.0,This was not a way to pay down the deficit.,"This statement is check-worthy because it is a factual claim about the deficit, which is a topic of public interest. It could be fact-checked by comparing the statement to official government records about the deficit and the methods used to pay it down."
6845,0,80.0,"People tell me that when the health-care field is fully integrated with information technology, it'll wring some 20 percent of the cost out of the system.","This statement is check-worthy because it makes a factual claim about the potential cost savings of integrating health-care with information technology. The claim is specific and quantifiable, making it possible to fact-check using publicly available data. However, the claim is not directly verifiable because it is based on what 'people tell' the speaker, rather than the speaker's own knowledge or research. This reduces its check-worthiness slightly."
15490,0,80.0,"We have much to do to step up that war, to double the number of drug enforcement agents, to fight both here and abroad, to work with our neighbors in this hemisphere.","The sentence contains a factual claim about the number of drug enforcement agents. While the claim is not explicitly stated as a fact, it is implied by the phrase 'double the number of drug enforcement agents'. This claim is salient to the general public as it touches on the war on drugs, a topic of significant public interest. The score is 80 because the claim is not explicitly stated as a fact, but it is still check-worthy as it can be verified using publicly available information."
32268,0,80.0,"If they don't do that, it's a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center.","The sentence references three historical events (Orlando, San Bernardino, and the World Trade Center) that are factual and salient to the general public. However, the sentence is somewhat vague and does not contain a clear claim, which is why the score is not 100."
20491,0,80.0,"As a matter of fact, I think a noble goal for this country is that every child, born or unborn, need to be protected by law and welcomed to life.","This statement is check-worthy because it contains a factual claim about the legality of abortion. The claim is salient because it touches on a controversial topic that is of interest to the general public. The statement can be fact-checked by looking at the laws regarding abortion in different countries and determining whether they protect every child, born or unborn. However, the statement also contains a subjective goal, which is why the score is not 100."
2743,0,80.0,There's no question in my mind that if the president were to be reelected you'll continue to see a middle-class squeeze with incomes going down and prices going up.,"The statement contains a factual claim about the potential economic consequences of the president's reelection. While it is somewhat subjective to say there is 'no question' in the speaker's mind, the statement is still check-worthy because it references specific economic indicators (incomes and prices) that can be verified using publicly available data."
4202,0,80.0,But we have to have a president who is clear that you don't deal with Russia based on staring into his eyes and seeing his soul.,"This statement is check-worthy because it references a specific interaction between two world leaders, which is both factual and salient to the general public. The claim that the president dealt with Russia based on staring into Putin's eyes and seeing his soul is subjective and can be fact-checked using publicly available information about their interaction."
12389,0,80.0,"Anyway, he co-sponsored McCain-Feingold, and yet he didn't.","The sentence contains a factual claim about a specific individual's co-sponsorship of a bill, which is both factual and salient to the general public. However, the claim is not fully check-worthy as it lacks context, such as the time frame and the identity of the individual. Further investigation would be required to fully fact-check this claim."
18901,0,80.0,"And to do the job, you can't cut the money for it.","This statement is check-worthy because it implies that there is a specific job that requires a certain amount of funding. The phrase 'cut the money for it' suggests that there is a budget for this job, and that the budget is being reduced. This statement is factual because it can be verified by checking the budget for the specific job and determining whether or not it has been reduced."
22691,0,80.0,"Senator Richard Lugar, the Republican chairman of the Foreign Relations Committee, said that the handling of the reconstruction aid in Iraq by this administration has been incompetent.","This statement is check-worthy because it is a factual claim about the handling of the reconstruction aid in Iraq by the current administration. The claim is made by a prominent figure, Senator Richard Lugar, and it is salient to the general public because it touches on the topic of the effectiveness of the government's handling of foreign aid. The statement can be fact-checked by looking at the data on the reconstruction aid in Iraq and comparing it to the standards and expectations set by the administration. The score is 80 because the claim is made by a reputable source and it touches on a salient topic, but it does not contain specific statistics or data that can be easily verified."
