tweet_id,check_worthiness,score,tweet_text,reasoning,raw_response
1234916336393969667,0,80,"Countries with largest numbers of #coronavirus diagnoses  1. China 2. South Korea 3. Italy 4. Iran 5, Japan 6. France 7. Germany 8. Spain 9. Singapore 10. USA",," {""score"": 80, ""reasoning"": ""The tweet contains a list of countries with the largest number of COVID-19 diagnoses, which could be check-worthy depending on the context. However, the source of the information is not provided, and the list may be outdated or inaccur"
1234616723615166465,0,80,"I'm stunned by the depth of #coronavirus information being released in #Singapore. On this website you can see every known infection case, where the person lives and works, which hospital they got admitted to, and the network topology of carriers, all laid out on a time-series <link>",," {""score"": 80, ""reasoning"": ""The tweet contains factual claims about the release of information regarding coronavirus cases in Singapore, which could be false or misleading. The claim that the website shows 'every known infection case' and the 'network topology of carriers' could be exagger"
1235351764737675264,0,100,"Thank you, keep up the great work!",," Tweet: ""BREAKING: The CDC is now reporting that 1 in 5 Americans have now been infected with the Coronavirus. Stay safe, everyone!""Score: 100Reasoning: This tweet contains a factual claim about the number of Americans infected"
1235149229179404289,0,80,"The new #coronavirus has killed about 3.4% of confirmed cases globally - making it deadlier than the flu, but still containable.   The seasonal flu's fatality rate is below 1% https://aje.io/gysap","The tweet contains a factual claim about the fatality rate of the new coronavirus and the seasonal flu, which could be potentially misleading if the numbers are not accurate or up-to-date."," {""score"": 80, ""reasoning"": ""The tweet contains a factual claim about the fatality rate of the new coronavirus and the seasonal flu, which could be potentially misleading if the numbers are not accurate or up-to-date.""}"
1234650511636410368,0,80,Nigeria being able to handle Ebola and Corona virus effectively just lets you know that the incompetence in everything else is on purpose,," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about Nigeria's handling of Ebola and Coronavirus, which could be verified by checking the data on the number of cases and deaths in Nigeria due to these diseases. The claim, if true, could have"
1234634259912155137,0,80,"BREAKING: I am announcing a new directive requiring NY health insurers to waive cost sharing associated with testing for #coronavirus, including emergency room, urgent care and office visits.  We can't let cost be a barrier to access to COVID-19 testing for any New Yorker.",," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about a new directive regarding COVID-19 testing that may have an impact on the public and could be harmful if false. It is important for a professional fact-checker to verify this claim as it pertains"
1234831345777627138,0,0,Now they want to clean,This tweet does not contain a verifiable factual claim. It is a sentence fragment that is too vague and open-ended to be check-worthy.," {""score"": 0, ""reasoning"": ""This tweet does not contain a verifiable factual claim. It is a sentence fragment that is too vague and open-ended to be check-worthy.""}"
1235210250812305408,0,80,"Netanyahu announcing Israel's new extreme measures against #corona. Orders Israelis to stop shaking hands, suggests following Indian custom of namaste instead. 🙏🏽 <link>",," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about the Israeli Prime Minister announcing new measures against the coronavirus, including the suggestion to use the Indian custom of namaste instead of shaking hands. This claim should be fact-checked because it could have an impact on"
1235239113298759680,1,80,"Just spoke with ER doc who say he's seeing cases he's 99% sure are #coronavirus. Negative for flu, recent travel, work in airports. Not allowed to test. Patients return to work because they can't take time off w/out a firm diagnosis. Other ER docs seeing the same thing.",," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about doctors observing cases of what they believe to be coronavirus, but are not allowed to test for it. This claim, if true, has the potential to impact the general public and could be harmful to society if"
1235265562990637056,0,80,"Slowly, all Hindu traditions will be accepted by the world. Yoga is already in. Need for family system & vegetarianism is dire, Universal Acceptance to fight terrorism, polytheism to fight hate & bigotry of the communists.  The time for unscientific Abrahamic principles is over.<link>",," {""score"": 80, ""reasoning"": ""This tweet contains several factual claims that could be check-worthy. The claim that'slowly, all Hindu traditions will be accepted by the world' is subjective and could be difficult to verify, but the claims that 'yoga is already"
1234835892159877121,0,80,Congress should NOT tie emergency #coronavirus funding with #FISA reauthorization.   We MUST reform our FISA system to restore the American people’s confidence in our justice system and ensure what happened to  @realDonaldTrump  and his campaign in 2016 NEVER happens again.<link>,," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about Congress tying emergency coronavirus funding with FISA reauthorization, which requires verification. The claim about restoring the American people's confidence in the justice system and ensuring that what happened to the President and"
1235037111239077889,1,80,"#EXO members #Chanyeol, #Lay, #Suho and #Kai have donated a combined 170 million won to Korea Disaster Relief Association Hope Bridge to help fight the #coronavirus outbreak. #COVID19  @weareoneEXO  @layzhang  #찬열 #ZhangYixing #수호 #엑소",," {""score"": 80, ""reasoning"": ""The tweet contains a factual claim about four members of the K-pop group EXO donating a combined 170 million won to help fight the coronavirus outbreak. This claim should be verified by a professional fact-checker as it has"
1235001112735944705,0,80,Dear  @VP  Pence: What are you hiding from the American people? Why won’t you let the people see and hear what experts are saying about the #CoronaOutbreak?,," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about Vice President Pence and the coronavirus outbreak, which could be false or misleading. It also implies that the Vice President is hiding something from the public, which could have a negative impact on his reputation and the"
1234778537615212544,0,70,"Dear  @PMOIndia ,  Quit wasting India's time playing the clown with your social media accounts, when India is facing an emergency. Focus the attention of every Indian on taking on the Corona virus challenge.   Here's how it's done..  #coronavirusindia",," {""score"": 70, ""reasoning"": ""This tweet contains a factual claim about the Indian Prime Minister's social media usage, which could be false. The claim has the potential to impact the public's perception of the Prime Minister's leadership during a crisis, and could be harmful to"
1235197302333149185,1,80,Hold on - #China Communist Party now denying #CoronavirusOutbreak originated in China? This after Beijing’s catastrophic mishandling of the virus has caused a global health crisis? What a collection of incompetent thugs & liars <link>,"This tweet contains a factual claim about China denying the origin of the coronavirus outbreak, which could be false and has the potential to cause harm to China's reputation and international relations."," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about China denying the origin of the coronavirus outbreak, which could be false and has the potential to cause harm to China's reputation and international relations.""}"
1235166676309676032,1,80,"The World Health Organization confirmed that Covid-19 is deadlier than the seasonal flu, but does not transmit as easily. Read the latest updates on the coronavirus outbreak here.",," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about the deadliness and transmissibility of Covid-19 compared to the seasonal flu, which should be verified by a professional fact-checker. The claim has the potential to impact the public's"
1235172654778167296,0,0,DO NOT PANIC !  Here’s all what you need to know &amp; do as a responsible citizen.DO NOT PANIC !  Here’s all what you need to know & do as a responsible citizen.  #coronavirusindia #Microbe  #covid2019  #CoronaAlert <link>,"This tweet does not contain a factual claim, only a recommendation to stay calm and not panic."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, only a recommendation to stay calm and not panic.""}"
1235409660104015873,0,100,"Trump to Hannity on WHO saying coronavirus death rate is 3.4%: ""I think the 3.4% number is really a false number. Now this is just my hunch, but based on a lot of conversations ... personally, I'd say the number is way under 1%.""  Astoundingly irresponsible. <link>","This tweet contains a factual claim about the coronavirus death rate, which is likely to be false and has the potential to cause harm to the public by spreading misinformation."," {""score"": 100, ""reasoning"": ""This tweet contains a factual claim about the coronavirus death rate, which is likely to be false and has the potential to cause harm to the public by spreading misinformation.""}"
1234933752498921473,0,80,Dear  @realDonaldTrump : Why are we still not testing at the scale we need to contain the #CoronavirusOutbreak?   Have you apologized yet for saying criticism of your Administration’s botched testing was a new hoax? <link>,," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about the scale of testing for the coronavirus in the US, which is likely to be false. It also references a statement made by Donald Trump that could be check-worthy, but it is not the main focus of"
1235216569539551232,0,0,Thank you for the inspiration #India- from today all Israelis say #Shalom🇮🇱#Namaste🇮🇳,"This tweet does not contain a factual claim, it is a statement of a hashtag campaign encouraging people to say shalom instead of namaste."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, it is a statement of a hashtag campaign encouraging people to say shalom instead of namaste.""}"
1235234176414162944,0,80,"If true, the  @StateDept  officials who denied coronavirus testing to exposed US embassy staff need to resign.   Also, a reminder that last week in  @HouseForeign  Committee,  @SecPompeo  refused 6 times to deny that #coronavirus is a hoax. <link>",," {""score"": 80, ""reasoning"": ""This tweet contains factual claims about US embassy staff being denied coronavirus testing and Secretary Pompeo refusing to deny that the coronavirus is a hoax. These claims are check-worthy as they can be verified and have the potential to impact"
1234966189668995078,0,0,"A call to every Democrat running for president, or anywhere for that matter. Will you join President Trump in donating your quarterly salary toward fighting #CoronaVirus? Citizens would be very grateful. Thank you in advance.","This tweet is not making a factual claim, but rather a request for democratic presidential candidates to donate their salaries to fight the coronavirus. It does not contain any information that needs fact-checking."," {""score"": 0, ""reasoning"": ""This tweet is not making a factual claim, but rather a request for democratic presidential candidates to donate their salaries to fight the coronavirus. It does not contain any information that needs fact-checking.""}"
1235278295211618304,0,80,"A State of Emergency has been declared for LA City and County due to confirmed cases of Coronavirus.  Angelenos need to be prepared, but not panicked. Listen to the advice of experts.  Make sure you're following  @CDCgov  and  @lapublichealth  for the latest info and recommendations. <link>",," {""score"": 80, ""reasoning"": ""The tweet contains a factual claim about a State of Emergency being declared in LA City and County due to confirmed cases of Coronavirus. While it is important to follow the advice of experts and the latest information from the CDC and LA Public Health"
1235043647038443523,0,0,We are doomed.    #coronavirus #Covid_19 https://t.co/Pey8CNyCOT,"This tweet does not contain a verifiable factual claim, it is just an expression of opinion or concern."," {""score"": 0, ""reasoning"": ""This tweet does not contain a verifiable factual claim, it is just an expression of opinion or concern.""}"
1234830346182709249,0,0,@waltshaub Please repost this. It shares vital information and it's a class on how to lead during times of crisis  An excellent speech by Singapore’s Health Minister Mr. Gan Kim Yong.   An excellent way of describing #coronavirus #CoronaVirusUpdates,"This tweet does not contain a verifiable factual claim. It is a recommendation to repost a speech by Singapore’s Health Minister, which is a matter of opinion and not check-worthy."," {""score"": 0, ""reasoning"": ""This tweet does not contain a verifiable factual claim. It is a recommendation to repost a speech by Singapore’s Health Minister, which is a matter of opinion and not check-worthy.""}"
1234887886354382849,0,80,#B52Questions 1. Why is Rudy not under arrest? 2. Why is Harvey not in Riker’s? 3. Why is Cuccinelli still working? 4. Has Barr quit yet? 5. When is Flynn being sentenced? 6. Who trusts Pence and Mrs. Miller with messaging about #coronavirus ? 7. Are R’s happy w/their guy?,," {""score"": 80, ""reasoning"": ""This tweet contains a series of questions that appear to be based on factual claims, such as Rudy Giuliani not being under arrest, Harvey Weinstein not being in Riker's Island prison, and Ken Cuccinelli still working"
1234872254883909642,0,80,"Globally, about 3.4% of reported #COVID19 cases have died. By comparison, seasonal flu generally kills far fewer than 1% of those infected- @DrTedros  #coronavirus",," {""score"": 80, ""reasoning"": ""The tweet contains a factual claim about the mortality rate of COVID-19 and seasonal flu, which is check-worthy because it could have an impact on public understanding of the severity of the diseases. However, the source of the claim"
1235029940208205825,0,80,"It is a fair question to ask whether the lack of testing is due to gross incompetence by the  @realDonaldTrump  Administration, or Trump’s stated desire to minimize the #CoronaOutbreak. Either way we now have severe consequences. And we cannot get those critical weeks back.","This tweet contains a factual claim about the lack of testing and the consequences, which could be false. It also implies a possible motivation behind the lack of testing, which could be false and harmful to certain people or products."," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about the lack of testing and the consequences, which could be false. It also implies a possible motivation behind the lack of testing, which could be false and harmful to certain people or products.""}"
1234980702103334914,1,80,Nothing to see here folks.   Only the  @GOP  stopping a corona virus bill because it doesn’t allow all of their big pharma pals to charge whatever they want for a lifesaving vaccine that hasn’t even been developed yet.   #OneVoice1 <link>,"This tweet contains a factual claim about the GOP blocking a coronavirus bill due to the cost of a future vaccine, which requires fact-checking."," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about the GOP blocking a coronavirus bill due to the cost of a future vaccine, which requires fact-checking.""}"
1234911733111808007,1,80,"To date, the president has spent $133.7 million of taxpayer money to play golf.  That is 334 years worth of presidential salary.",," {""score"": 80, ""reasoning"": ""The tweet contains a factual claim about the amount of money the president has spent on golf, which could be true or false. However, the claim about 334 years worth of presidential salary is not accurate, as the president's salary is"
1234376367392739329,0,50,"The worst thing about this Corona virus outbreak isn't that it sickens and kills. It's that the outbreak brings out the ugliest of human behavior: the ignorance, stupidity, racism, and phobias, the blame game, the tight-lipped arrogance, the complacence, existing all at once.",," {""score"": 50, ""reasoning"": ""This tweet contains a subjective statement about the behavior of people during the coronavirus outbreak. While it is possible that the behavior the tweet describes exists, the tweet is not a factual claim that can be verified. However, the tweet could"
1235403545597407232,1,80,Dear  @realDonaldTrump : Please stop misleading the American people about #coronavirus. Your own  @NIH  expert Dr. Fauci said the death rate is about 2%. Washington State deaths suggest for certain populations the death rate is even higher.  STOP MAKING STUFF UP. LIVES ARE AT STAKE. <link>,," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about the death rate of the coronavirus, which is likely to be false or misleading. The claim is check-worthy because it has the potential to cause harm by misinforming the public and causing unnecessary panic or"
1234928054927077385,1,100,"BREAKING: Boris Johnson says he visited Kettering hospital & shook hands with corona patients, but the hospital doesn't have corona cases & shaking hands would be dangerous.  Not sure how I'll gloss over the fact the PM is a liar & a complete fucking idiot, but I'll find a way x.",," {""score"": 100, ""reasoning"": ""This tweet contains a factual claim about the UK Prime Minister Boris Johnson visiting a hospital and shaking hands with coronavirus patients, which is likely to be false and could have a significant impact on the public's perception of the PM's actions"
1234930572411244544,1,80,"BREAKING:  @WHO  says the **case-fatality rate for #coronavirus is 3.4%**  The 1918 Spanish Flu that killed 50 million worldwide (population 1.9 billion) had a CFR of ~2.5%, whereas usual seasonal flu is 0.1%  NOT good.  #COVID19 #CoronavirusOutbreak #pandemic h/t  @lauferlaw <link>",," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about the case-fatality rate of the coronavirus, which is a critical piece of information in the current pandemic. While the claim appears to be based on a statement from the WHO, it is important to"
1235198753671385091,0,0,Well she certainly isn't taking any chances..  #CoronaAlert https://t.co/Jegj3K2mSE,"This tweet does not contain a factual claim, only a comment about someone's actions in response to the coronavirus."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, only a comment about someone's actions in response to the coronavirus.""}The tweet does not contain a verifiable factual claim that would require fact-checking by a professional fact-"
1234966701218967553,1,80,"Ferdinand Marcos’ salary as President of the Philippines never went above $13,500 per year.  He stole $10 billion from his country while in office.  https://theguardian.com/world/2016/may/07/10bn-dollar-question-marcos-millions-nick-davies",," {""score"": 80, ""reasoning"": ""The tweet contains a verifiable factual claim about Donald Trump's salary donation, which has been a subject of controversy and misinformation in the past. While there is no evidence in the tweet that the claim is false, it is worth fact"
1235479539666399234,0,80,"The Health Minister saying that the Indian Govt has the #coronavirus crisis under control, is like the Capt of the Titanic telling passengers not to panic as his ship was unsinkable.   It's time the Govt made public an action plan backed by solid resources to tackle this crisis.",," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about the Indian government's handling of the coronavirus crisis, which is check-worthy due to the potential impact on public health and safety. The comparison to the Titanic implies that the government's response is"
1235087583396261891,1,80,"China will quarantine any passengers coming to China from countries that have reported cases of corona virus, for two weeks. But their Ambasador to KENYA tells us not to discriminate agaings their nationals. What’s wrong with us? Tulirogwa?",," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about China quarantining passengers from countries with reported coronavirus cases, but it also implies a potential issue with discrimination against Chinese nationals. The claim about the quarantine policy is check-worthy, as it could have"
1235355704753557505,0,80,Have spoken w readers who have elderly relatives who are resisting social distancing precautions because they've heard on Fox News that COVID-19 is overhyped; hospital doctor in red state who says she assumes it must not be that serious since prep is so much less than for H1N1.,," {""score"": 80, ""reasoning"": ""This tweet contains factual claims about people's behavior and beliefs regarding COVID-19, which could be harmful to society. The claim that people are resisting social distancing precautions because they've heard it's overhyped"
1235102963640696832,0,50,28 #CoronaOutbreak cases thus far in India 👇🏽  Italian tourists: 16  Their driver: 1  Kerala: 3 (cured/discharged)  Agra: 6  Delhi: 1 (Noida school dad)  Telangana: 1  #coronavirusindia,," {""score"": 50, ""reasoning"": ""This tweet contains several factual claims about the number of coronavirus cases in India, which could be verified by fact-checkers. However, the potential impact and harm of these claims is uncertain, as they do not appear to be false or misleading"
1234918699011919872,1,80,BREAKING: A person who died last week in a #Seattle hospital has since tested positive for #coronavirus. The person lived in the same nursing home that has had numerous #COVID19 cases and deaths.  How many people were exposed due to lack of testing <link>,," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about a person who died last week in a Seattle hospital testing positive for coronavirus. While it is not explicitly stated that the death was caused by the virus, the implication is that the lack of testing may have led"
1234548306451234817,0,80,"My office just received a call from a constituent who yelled, “I’m not falling for the Democrat #coronavirus hoax.” President  @realDonaldTrump , it’s imperative people take this seriously. Your words are giving them the impression that it’s not serious. You must do better.",," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about a constituent believing in a coronavirus hoax, which could be harmful to the society if true. The claim about the source of the claimant's belief can be verified, and it is important for the"
1235085578795794433,0,80,Virus which has affected the World  - EBOLA - CORONA - SARS - HIV  Virus which has affected India  - SUDHIR - ARNAB - SARDANA - AMISH,"This tweet contains a list of viruses and individuals, implying a comparison or correlation between them. While the comparison of viruses may be factual, the comparison to the individuals named is likely false and could be harmful to their reputations."," {""score"": 80, ""reasoning"": ""This tweet contains a list of viruses and individuals, implying a comparison or correlation between them. While the comparison of viruses may be factual, the comparison to the individuals named is likely false and could be harmful to their reputations.""}"
1235084048055152642,0,0,Corona virus minding its business by avoiding Africa and going to other continents,," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, as it is making a statement about the behavior of a virus, which cannot have intentions or motivations. Additionally, the tweet does not contain any information that requires fact-checking by a professional fact-"
1235375867917930498,0,80,"Tonight, Acting Governor  @LtGovOliver  and I are announcing the first presumptive positive case of novel coronavirus, or #COVID19, in New Jersey. The individual, a male in his 30s, is hospitalized in Bergen County and has been hospitalized since March 3rd. <link>",," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about the first presumptive positive case of COVID-19 in New Jersey. While it is likely true, it is check-worthy due to the potential impact on the public and the possibility of harm if the information"
1234746024767287296,1,80,"So basically the Indonesian gov did nothing. #COVID19 patients found out info themselves, checked themselves in, requested test themselves, and on top of al that, found out tests were positive from the media. Woww. #indonesia Flag of Monaco👍🏻 <link>","This tweet contains a factual claim about the Indonesian government's handling of COVID-19 cases, which could be false and have a negative impact on the public's perception of the government's response to the pandemic."," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about the Indonesian government's handling of COVID-19 cases, which could be false and have a negative impact on the public's perception of the government's response to the pandemic.""}"
1235018922023440385,0,70,"Non medical friends, let’s have a chat about masks. So, you’ve bought yourself a box of N95 masks and you think you’re good for #COVID19. Let me tell you what my hospital makes me do EVERY YEAR to make sure my N95 mask fits (yes, they come in sizes). Watch out: long thread ahead!",," {""score"": 70, ""reasoning"": ""This tweet contains a factual claim about hospital procedures regarding N95 masks, which could be verified by fact-checkers. The claim, if true, could have an impact on the general public's understanding of mask safety and efficacy,"
1234614110198943747,1,80,"Hearing rumors that the swamp is trying to tie long-term FISA reauthorization to emergency funding to fight the #coronavirus. This should not happen. FISA process was abused to spy on  @realDonaldTrump . We need real reform, not political games.",," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about the alleged abuse of the FISA process to spy on Donald Trump, which is a controversial and impactful issue. While the claim may be true or false, it is check-worthy due to its potential impact"
1234959222196056067,1,80,"Boris Johnson visited Kettering General Hospital and there are NO Coronavirus cases there, but he said he shook hands with patients who had #Coronavirus Stop it now, you were absent when floods devastated communities, now #coronavirus stories, go back to hiding in fridges! <link>",," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about Boris Johnson visiting Kettering General Hospital and there being no Coronavirus cases there. This claim is check-worthy because it could have an impact on the public's perception of the severity of"
1235195629674037248,0,0,#CoronaAlert Google just broke a heart ♥ 😭 https://t.co/EyhUjIthLe,"This tweet does not contain a verifiable factual claim, it only expresses an emotional reaction to a news article."," {""score"": 0, ""reasoning"": ""This tweet does not contain a verifiable factual claim, it only expresses an emotional reaction to a news article.""}"
1235341250284474370,0,80,"Today's #coronavirus recap:  -93,164 confirmed cases globally & 3,199 deaths  -90% of new cases from Flag of Iran Flag of Italy Flag of South Korea  -#COVID19 deadlier than flu, but doesn't spread as easily ( @WHO )  -Containment still a top Earth globe europe-africa priority  -#PPE supply is rapidly depleting;  increase in production needed",," {""score"": 80, ""reasoning"": ""The tweet contains several factual claims about the coronavirus that could have an impact on the general public, such as the number of confirmed cases and deaths, the countries with the most new cases, and the comparison to the flu. While these claims are likely"
1234872193760129024,1,80,"Trump literally does not know how vaccines work.  ""You take a solid flu vaccine, you don't think that could have an impact or much of an impact on Corona?""  Medical professionals: ""No.""  #trumpviruscoverup #coronavirusseattle #supertuesday <link>","This tweet contains a factual claim about President Trump's understanding of vaccines, which could be false and potentially harmful to the public."," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about President Trump's understanding of vaccines, which could be false and potentially harmful to the public.""}"
1235305149981130757,1,80,". @realDonaldTrump  acted swiftly to limit travel to & from the affected regions, to quarantine Americans that had been to those regions, and to deny entry to foreign nationals from those regions. Those actions have proven critical for slowing spread of the #coronavirus to the U.S. <link>",," {""score"": 80, ""reasoning"": ""This tweet contains factual claims about actions taken by Donald Trump in response to the coronavirus outbreak. While some of these claims may be true, the tweet is check-worthy because it omits important context and could be misleading. For example,"
1235134799121199105,0,50,Can someone explain this so called co-incidence? #CoronaAlert https://t.co/cMC4mjfOsA,," {""score"": 50, ""reasoning"": ""This tweet contains a factual claim about a correlation between the spread of the coronavirus and the wearing of face masks, which is check-worthy because it could have an impact on public health and could be harmful if people believe it and choose not to wear"
1235247452145451013,1,80,"People aren't surprised when I tell them there are 13,000 Covid-19 cases outside China, or when I tell them this number doubles every 3 days. But when I tell them that if growth continues at this rate, we'll have 1.7 million cases in 3 weeks, they're astonished.",," {""score"": 80, ""reasoning"": ""This tweet contains a verifiable prediction about the future based on current growth rates of Covid-19 cases outside of China. While the claim is not necessarily false, it is check-worthy because it could be harmful to the society if the prediction turns out"
1235094882915471365,1,80,"Chinese scientists claim that the #COVID19 virus has probably genetically mutated to two variants: S-cov & L-cov. They believe the L-cov is more dangerous, featuring higher transmitibility and inflicting more harm on human respiratory system.",This tweet contains a factual claim about Chinese scientists discovering two variants of the COVID-19 virus and their perceived level of danger. This claim should be fact-checked as it could have a significant impact on public health understanding and response.," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about Chinese scientists discovering two variants of the COVID-19 virus and their perceived level of danger. This claim should be fact-checked as it could have a significant impact on public health understanding and response.""}"
1235405659765534720,0,0,I tweeted yesterday asking how life could be permanently ‘reset’ due to the Covid-19 virus & since then my box has been flooded with hilarious memes. This one takes the prize—I mean pooch! <link>,," {""score"": 0, ""reasoning"": ""This tweet does not contain a verifiable factual claim. The tweet is expressing the author's opinion about the memes they received after asking a question on social media. The tweet does not contain a factual claim that requires fact-check"
1234956181610823680,0,0,"If you want a really clear explanation of the new #coronavirus, listen to my latest guest on Common Sense, Joe Lhota, from NYU/Langone Hospital.  The origin, the symptoms, advice to minimize your chances of getting it, and the proper perspective.","This tweet does not contain a verifiable factual claim. It is recommending a source of information, but does not make any factual claims itself."," {""score"": 0, ""reasoning"": ""This tweet does not contain a verifiable factual claim. It is recommending a source of information, but does not make any factual claims itself.""}"
1235309210667290628,1,80,"The US embassy in Tokyo exposed at least 5 employees to #coronavirus patients from the cruise ship Diamond Princess last month.  When they all asked to be tested, a top embassy official not only refused -- he also told them not to seek any outside testing. <link>",," {""score"": 80, ""reasoning"": ""This tweet contains a factual claim about the US embassy in Tokyo exposing at least 5 employees to coronavirus patients and refusing to test them, which could have an impact on the public's health and trust in the government's response"
