tweet_id,check_worthiness,score,tweet_text,reasoning,raw_response
1235185048078278657,0,0,Safety always comes first. Do not panic and stay safe. #CoronaAlert <link>,"This tweet does not contain a factual claim, only a recommendation and a hashtag."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, only a recommendation and a hashtag.""}"
1234916336393969667,0,100,"Countries with largest numbers of #coronavirus diagnoses  1. China 2. South Korea 3. Italy 4. Iran 5, Japan 6. France 7. Germany 8. Spain 9. Singapore 10. USA","This tweet contains factual claims about the countries with the largest numbers of coronavirus diagnoses, which requires verification to ensure accuracy."," {""score"": 100, ""reasoning"": ""This tweet contains factual claims about the countries with the largest numbers of coronavirus diagnoses, which requires verification to ensure accuracy.""}"
1234616723615166465,0,80,"I'm stunned by the depth of #coronavirus information being released in #Singapore. On this website you can see every known infection case, where the person lives and works, which hospital they got admitted to, and the network topology of carriers, all laid out on a time-series <link>",," {""score"": 80, ""reasoning"": ""The tweet contains a factual claim about the depth of coronavirus information being released in Singapore and the availability of detailed data on known infection cases, their locations, and hospitals. However, it is important to verify the accuracy and completeness of the information on"
1235351764737675264,0,100,"Thank you, keep up the great work!","The tweet contains a factual claim about the amount of COVID-19 cases and deaths in India, which can be verified through reliable sources."," {""score"": 100, ""reasoning"": ""The tweet contains a factual claim about the amount of COVID-19 cases and deaths in India, which can be verified through reliable sources.""}Here's a breakdown of the reasoning:The tweet contains the following claim"
1235149229179404289,0,100,"The new #coronavirus has killed about 3.4% of confirmed cases globally - making it deadlier than the flu, but still containable.   The seasonal flu's fatality rate is below 1% https://aje.io/gysap","The tweet contains factual claims about the mortality rates of the coronavirus and the flu, which can be verified through reliable sources."," {""score"": 100, ""reasoning"": ""The tweet contains factual claims about the mortality rates of the coronavirus and the flu, which can be verified through reliable sources.""}"
1234650511636410368,0,30,Nigeria being able to handle Ebola and Corona virus effectively just lets you know that the incompetence in everything else is on purpose,This tweet contains a subjective opinion and does not contain a verifiable factual claim.," {""score"": 30, ""reasoning"": ""This tweet contains a subjective opinion and does not contain a verifiable factual claim.""}"
1234634259912155137,0,100,"BREAKING: I am announcing a new directive requiring NY health insurers to waive cost sharing associated with testing for #coronavirus, including emergency room, urgent care and office visits.  We can't let cost be a barrier to access to COVID-19 testing for any New Yorker.",," {""score"": 100, ""reasoning"": ""This tweet contains a factual claim about a new directive in New York regarding cost sharing for coronavirus testing. This information could have an impact on the general public and could be harmful if false, so it is important for a professional fact-check"
1234831345777627138,0,0,Now they want to clean,"This tweet does not contain a factual claim, only a statement about wanting to clean."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, only a statement about wanting to clean.""}"
1235210250812305408,0,0,"Netanyahu announcing Israel's new extreme measures against #corona. Orders Israelis to stop shaking hands, suggests following Indian custom of namaste instead. 🙏🏽 <link>","This tweet does not contain a factual claim, only a description of actions taken by Netanyahu and a suggestion to follow a custom."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, only a description of actions taken by Netanyahu and a suggestion to follow a custom.""}"
1235239113298759680,1,80,"Just spoke with ER doc who say he's seeing cases he's 99% sure are #coronavirus. Negative for flu, recent travel, work in airports. Not allowed to test. Patients return to work because they can't take time off w/out a firm diagnosis. Other ER docs seeing the same thing.","The tweet contains a factual claim about ER doctors seeing cases they believe to be coronavirus but are not allowed to test for it. This claim, if true, could have an impact on public health and safety, making it check-worthy."," {""score"": 80, ""reasoning"": ""The tweet contains a factual claim about ER doctors seeing cases they believe to be coronavirus but are not allowed to test for it. This claim, if true, could have an impact on public health and safety, making it check-worthy.""}"
1235265562990637056,0,30,"Slowly, all Hindu traditions will be accepted by the world. Yoga is already in. Need for family system & vegetarianism is dire, Universal Acceptance to fight terrorism, polytheism to fight hate & bigotry of the communists.  The time for unscientific Abrahamic principles is over.<link>",," {""score"": 30, ""reasoning"": ""The tweet expresses opinions and calls for the acceptance of certain traditions and principles. While it contains some factual elements, such as the mention of Yoga being accepted by the world, the overall claim is not verifiable and does not require fact-check"
1234835892159877121,0,30,Congress should NOT tie emergency #coronavirus funding with #FISA reauthorization.   We MUST reform our FISA system to restore the American people’s confidence in our justice system and ensure what happened to  @realDonaldTrump  and his campaign in 2016 NEVER happens again.<link>,," {""score"": 30, ""reasoning"": ""The tweet contains an opinion and a call to action, but it does not contain a verifiable factual claim. The claim about what happened to @realDonaldTrump and his campaign in 2016 is a matter of interpretation and debate,"
1235037111239077889,1,100,"#EXO members #Chanyeol, #Lay, #Suho and #Kai have donated a combined 170 million won to Korea Disaster Relief Association Hope Bridge to help fight the #coronavirus outbreak. #COVID19  @weareoneEXO  @layzhang  #찬열 #ZhangYixing #수호 #엑소",This tweet contains a factual claim about the amount of money donated by EXO members to the Korea Disaster Relief Association Hope Bridge to help fight the coronavirus outbreak. Verification is necessary to confirm the accuracy of the claim.," {""score"": 100, ""reasoning"": ""This tweet contains a factual claim about the amount of money donated by EXO members to the Korea Disaster Relief Association Hope Bridge to help fight the coronavirus outbreak. Verification is necessary to confirm the accuracy of the claim.""}"
1235001112735944705,0,50,Dear  @VP  Pence: What are you hiding from the American people? Why won’t you let the people see and hear what experts are saying about the #CoronaOutbreak?,," {""score"": 50, ""reasoning"": ""This tweet contains a call to action and an accusation towards Vice President Pence, but it does not contain a clear factual claim that can be verified. However, it could potentially have an impact on the public discourse and public opinion, making it"
1234778537615212544,0,0,"Dear  @PMOIndia ,  Quit wasting India's time playing the clown with your social media accounts, when India is facing an emergency. Focus the attention of every Indian on taking on the Corona virus challenge.   Here's how it's done..  #coronavirusindia","This tweet does not contain a factual claim, only a recommendation to the Indian Prime Minister and an expression of opinion about his use of social media."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, only a recommendation to the Indian Prime Minister and an expression of opinion about his use of social media.""}"
1235197302333149185,1,100,Hold on - #China Communist Party now denying #CoronavirusOutbreak originated in China? This after Beijing’s catastrophic mishandling of the virus has caused a global health crisis? What a collection of incompetent thugs & liars <link>,"This tweet contains a factual claim about the origin of the coronavirus outbreak and China's mishandling of the crisis, which requires fact-checking to determine the accuracy of the information."," {""score"": 100, ""reasoning"": ""This tweet contains a factual claim about the origin of the coronavirus outbreak and China's mishandling of the crisis, which requires fact-checking to determine the accuracy of the information.""}"
1235166676309676032,1,100,"The World Health Organization confirmed that Covid-19 is deadlier than the seasonal flu, but does not transmit as easily. Read the latest updates on the coronavirus outbreak here.","This tweet contains a factual claim about the deadliness of Covid-19 compared to the seasonal flu, which requires verification from professional fact-checkers."," {""score"": 100, ""reasoning"": ""This tweet contains a factual claim about the deadliness of Covid-19 compared to the seasonal flu, which requires verification from professional fact-checkers.""}"
1235172654778167296,0,0,DO NOT PANIC !  Here’s all what you need to know &amp; do as a responsible citizen.DO NOT PANIC !  Here’s all what you need to know & do as a responsible citizen.  #coronavirusindia #Microbe  #covid2019  #CoronaAlert <link>,"This tweet does not contain a factual claim, only a recommendation to not panic and a link to a website."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, only a recommendation to not panic and a link to a website.""}"
1235409660104015873,0,50,"Trump to Hannity on WHO saying coronavirus death rate is 3.4%: ""I think the 3.4% number is really a false number. Now this is just my hunch, but based on a lot of conversations ... personally, I'd say the number is way under 1%.""  Astoundingly irresponsible. <link>","The tweet contains an opinion and a speculation about the death rate of the coronavirus, which is not a factual claim."," {""score"": 50, ""reasoning"": ""The tweet contains an opinion and a speculation about the death rate of the coronavirus, which is not a factual claim.""}"
1234933752498921473,0,30,Dear  @realDonaldTrump : Why are we still not testing at the scale we need to contain the #CoronavirusOutbreak?   Have you apologized yet for saying criticism of your Administration’s botched testing was a new hoax? <link>,," {""score"": 30, ""reasoning"": ""The tweet contains a questionable claim about the Administration's botched testing being called a hoax, but it does not provide any verifiable evidence to support this claim. Additionally, the tweet is more of a rhetorical question and a call"
1235216569539551232,0,0,Thank you for the inspiration #India- from today all Israelis say #Shalom🇮🇱#Namaste🇮🇳,"This tweet does not contain a factual claim, only a statement of goodwill and a greeting."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, only a statement of goodwill and a greeting.""}"
1235234176414162944,0,100,"If true, the  @StateDept  officials who denied coronavirus testing to exposed US embassy staff need to resign.   Also, a reminder that last week in  @HouseForeign  Committee,  @SecPompeo  refused 6 times to deny that #coronavirus is a hoax. <link>",This tweet contains factual claims about State Department officials denying coronavirus testing to exposed embassy staff and Secretary Pompeo refusing to deny that coronavirus is a hoax. These claims require fact-checking to determine their accuracy.," {""score"": 100, ""reasoning"": ""This tweet contains factual claims about State Department officials denying coronavirus testing to exposed embassy staff and Secretary Pompeo refusing to deny that coronavirus is a hoax. These claims require fact-checking to determine their accuracy.""}"
1234966189668995078,0,50,"A call to every Democrat running for president, or anywhere for that matter. Will you join President Trump in donating your quarterly salary toward fighting #CoronaVirus? Citizens would be very grateful. Thank you in advance.",," {""score"": 50, ""reasoning"": ""This tweet contains a request for action, but it does not contain a verifiable factual claim. It is a call for Democrats to donate their salaries, but there is no information provided about the amount or destination of the donations, making it"
1235278295211618304,0,100,"A State of Emergency has been declared for LA City and County due to confirmed cases of Coronavirus.  Angelenos need to be prepared, but not panicked. Listen to the advice of experts.  Make sure you're following  @CDCgov  and  @lapublichealth  for the latest info and recommendations. <link>",This tweet contains factual claims about the declaration of a state of emergency in LA City and County due to confirmed cases of Coronavirus. These claims can be verified through official sources such as the CDC and LA Public Health.," {""score"": 100, ""reasoning"": ""This tweet contains factual claims about the declaration of a state of emergency in LA City and County due to confirmed cases of Coronavirus. These claims can be verified through official sources such as the CDC and LA Public Health.""}"
1235043647038443523,0,0,We are doomed.    #coronavirus #Covid_19 https://t.co/Pey8CNyCOT,This tweet expresses a subjective opinion and does not contain a factual claim.," {""score"": 0, ""reasoning"": ""This tweet expresses a subjective opinion and does not contain a factual claim.""}"
1234830346182709249,0,0,@waltshaub Please repost this. It shares vital information and it's a class on how to lead during times of crisis  An excellent speech by Singapore’s Health Minister Mr. Gan Kim Yong.   An excellent way of describing #coronavirus #CoronaVirusUpdates,"This tweet does not contain a factual claim, only a recommendation to repost a speech by Singapore's Health Minister and an expression of opinion about the excellence of the speech."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, only a recommendation to repost a speech by Singapore's Health Minister and an expression of opinion about the excellence of the speech.""}"
1234887886354382849,0,0,#B52Questions 1. Why is Rudy not under arrest? 2. Why is Harvey not in Riker’s? 3. Why is Cuccinelli still working? 4. Has Barr quit yet? 5. When is Flynn being sentenced? 6. Who trusts Pence and Mrs. Miller with messaging about #coronavirus ? 7. Are R’s happy w/their guy?,"This tweet does not contain a factual claim, only questions about people and their current situations."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, only questions about people and their current situations.""}"
1234872254883909642,0,100,"Globally, about 3.4% of reported #COVID19 cases have died. By comparison, seasonal flu generally kills far fewer than 1% of those infected- @DrTedros  #coronavirus","This tweet contains a factual claim about the mortality rate of COVID-19 and the mortality rate of seasonal flu, which can be verified through reliable sources."," {""score"": 100, ""reasoning"": ""This tweet contains a factual claim about the mortality rate of COVID-19 and the mortality rate of seasonal flu, which can be verified through reliable sources.""}"
1235029940208205825,0,100,"It is a fair question to ask whether the lack of testing is due to gross incompetence by the  @realDonaldTrump  Administration, or Trump’s stated desire to minimize the #CoronaOutbreak. Either way we now have severe consequences. And we cannot get those critical weeks back.","This tweet contains a factual claim about the lack of testing during the coronavirus outbreak and the potential consequences, which requires fact-checking to determine the accuracy of the claim."," {""score"": 100, ""reasoning"": ""This tweet contains a factual claim about the lack of testing during the coronavirus outbreak and the potential consequences, which requires fact-checking to determine the accuracy of the claim.""}"
1234980702103334914,1,100,Nothing to see here folks.   Only the  @GOP  stopping a corona virus bill because it doesn’t allow all of their big pharma pals to charge whatever they want for a lifesaving vaccine that hasn’t even been developed yet.   #OneVoice1 <link>,"This tweet contains factual claims about the GOP blocking a coronavirus bill and big pharma's potential pricing for a lifesaving vaccine, which requires fact-checking to determine the accuracy of the information."," {""score"": 100, ""reasoning"": ""This tweet contains factual claims about the GOP blocking a coronavirus bill and big pharma's potential pricing for a lifesaving vaccine, which requires fact-checking to determine the accuracy of the information.""}"
1234911733111808007,1,100,"To date, the president has spent $133.7 million of taxpayer money to play golf.  That is 334 years worth of presidential salary.","This tweet contains a factual claim about the amount of money spent by the president on golfing, which is likely to be false according to fact-checking reports."," {""score"": 100, ""reasoning"": ""This tweet contains a factual claim about the amount of money spent by the president on golfing, which is likely to be false according to fact-checking reports.""}Here's a fact-check from Snopes on the claim"
1234376367392739329,0,0,"The worst thing about this Corona virus outbreak isn't that it sickens and kills. It's that the outbreak brings out the ugliest of human behavior: the ignorance, stupidity, racism, and phobias, the blame game, the tight-lipped arrogance, the complacence, existing all at once.","This tweet does not contain a factual claim, only an opinion about human behavior during the Corona virus outbreak."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, only an opinion about human behavior during the Corona virus outbreak.""}"
1235403545597407232,1,100,Dear  @realDonaldTrump : Please stop misleading the American people about #coronavirus. Your own  @NIH  expert Dr. Fauci said the death rate is about 2%. Washington State deaths suggest for certain populations the death rate is even higher.  STOP MAKING STUFF UP. LIVES ARE AT STAKE. <link>,"This tweet contains factual claims about the death rate of coronavirus and Dr. Fauci's statement, which can be verified."," {""score"": 100, ""reasoning"": ""This tweet contains factual claims about the death rate of coronavirus and Dr. Fauci's statement, which can be verified.""}"
1234928054927077385,1,100,"BREAKING: Boris Johnson says he visited Kettering hospital & shook hands with corona patients, but the hospital doesn't have corona cases & shaking hands would be dangerous.  Not sure how I'll gloss over the fact the PM is a liar & a complete fucking idiot, but I'll find a way x.",," {""score"": 100, ""reasoning"": ""This tweet contains factual claims about Boris Johnson visiting a hospital and shaking hands with coronavirus patients, which can be verified through news reports and hospital records. These claims have the potential to misinform the public and could be harmful to public health"
1234930572411244544,1,100,"BREAKING:  @WHO  says the **case-fatality rate for #coronavirus is 3.4%**  The 1918 Spanish Flu that killed 50 million worldwide (population 1.9 billion) had a CFR of ~2.5%, whereas usual seasonal flu is 0.1%  NOT good.  #COVID19 #CoronavirusOutbreak #pandemic h/t  @lauferlaw <link>","The tweet contains a factual claim about the case-fatality rate of coronavirus, which is a significant public health concern and requires verification."," {""score"": 100, ""reasoning"": ""The tweet contains a factual claim about the case-fatality rate of coronavirus, which is a significant public health concern and requires verification.""}"
1235198753671385091,0,0,Well she certainly isn't taking any chances..  #CoronaAlert https://t.co/Jegj3K2mSE,"This tweet does not contain a factual claim, only a statement about someone's behavior and a hashtag."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, only a statement about someone's behavior and a hashtag.""}"
1234966701218967553,1,100,"Ferdinand Marcos’ salary as President of the Philippines never went above $13,500 per year.  He stole $10 billion from his country while in office.  https://theguardian.com/world/2016/may/07/10bn-dollar-question-marcos-millions-nick-davies",This tweet contains factual claims about Ferdinand Marcos' salary and the amount of money he is believed to have stolen from the Philippines government. These claims require verification.," {""score"": 100, ""reasoning"": ""This tweet contains factual claims about Ferdinand Marcos' salary and the amount of money he is believed to have stolen from the Philippines government. These claims require verification.""}"
1235479539666399234,0,30,"The Health Minister saying that the Indian Govt has the #coronavirus crisis under control, is like the Capt of the Titanic telling passengers not to panic as his ship was unsinkable.   It's time the Govt made public an action plan backed by solid resources to tackle this crisis.","The tweet contains a metaphorical comparison, which is not a factual claim. However, it implies concern about the government's handling of the coronavirus crisis, which could have an impact on the public."," {""score"": 30, ""reasoning"": ""The tweet contains a metaphorical comparison, which is not a factual claim. However, it implies concern about the government's handling of the coronavirus crisis, which could have an impact on the public.""}"
1235087583396261891,1,30,"China will quarantine any passengers coming to China from countries that have reported cases of corona virus, for two weeks. But their Ambasador to KENYA tells us not to discriminate agaings their nationals. What’s wrong with us? Tulirogwa?","The tweet contains a factual claim about China's quarantine policy, but it also includes a rhetorical question and a statement about the Chinese Ambassador, which do not contain verifiable facts and do not require fact-checking."," {""score"": 30, ""reasoning"": ""The tweet contains a factual claim about China's quarantine policy, but it also includes a rhetorical question and a statement about the Chinese Ambassador, which do not contain verifiable facts and do not require fact-checking.""}"
1235355704753557505,0,50,Have spoken w readers who have elderly relatives who are resisting social distancing precautions because they've heard on Fox News that COVID-19 is overhyped; hospital doctor in red state who says she assumes it must not be that serious since prep is so much less than for H1N1.,," {""score"": 50, ""reasoning"": ""The tweet contains hearsay and does not directly state any factual claims about the severity of COVID-19 or the preparations for it being less than for H1N1. However, it does imply that some people believe COVID-1"
1235102963640696832,0,100,28 #CoronaOutbreak cases thus far in India 👇🏽  Italian tourists: 16  Their driver: 1  Kerala: 3 (cured/discharged)  Agra: 6  Delhi: 1 (Noida school dad)  Telangana: 1  #coronavirusindia,This tweet contains multiple factual claims about the number of CoronaOutbreak cases in different locations in India. These claims can be verified through official sources such as the Indian Ministry of Health and Family Welfare.," {""score"": 100, ""reasoning"": ""This tweet contains multiple factual claims about the number of CoronaOutbreak cases in different locations in India. These claims can be verified through official sources such as the Indian Ministry of Health and Family Welfare.""}"
1234918699011919872,1,100,BREAKING: A person who died last week in a #Seattle hospital has since tested positive for #coronavirus. The person lived in the same nursing home that has had numerous #COVID19 cases and deaths.  How many people were exposed due to lack of testing <link>,," {""score"": 100, ""reasoning"": ""This tweet contains a factual claim about a person who died in a Seattle hospital testing positive for coronavirus and the number of people potentially exposed due to lack of testing. This information could have a significant impact on the public and could be harmful if the"
1234548306451234817,0,30,"My office just received a call from a constituent who yelled, “I’m not falling for the Democrat #coronavirus hoax.” President  @realDonaldTrump , it’s imperative people take this seriously. Your words are giving them the impression that it’s not serious. You must do better.","The tweet contains an opinion and a call to action, but it does not contain a verifiable factual claim. However, it could potentially have an impact on the general public by encouraging them to downplay the seriousness of the coronavirus situation."," {""score"": 30, ""reasoning"": ""The tweet contains an opinion and a call to action, but it does not contain a verifiable factual claim. However, it could potentially have an impact on the general public by encouraging them to downplay the seriousness of the coronavirus situation.""}"
1235085578795794433,0,0,Virus which has affected the World  - EBOLA - CORONA - SARS - HIV  Virus which has affected India  - SUDHIR - ARNAB - SARDANA - AMISH,"This tweet does not contain a factual claim, only a list of viruses and people who have been affected by them."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, only a list of viruses and people who have been affected by them.""}"
1235084048055152642,0,0,Corona virus minding its business by avoiding Africa and going to other continents,"This tweet is not factual as it is an expression of opinion that the coronavirus is'minding its business' by avoiding Africa, rather than a verifiable claim."," {""score"": 0, ""reasoning"": ""This tweet is not factual as it is an expression of opinion that the coronavirus is'minding its business' by avoiding Africa, rather than a verifiable claim.""}"
1235375867917930498,0,100,"Tonight, Acting Governor  @LtGovOliver  and I are announcing the first presumptive positive case of novel coronavirus, or #COVID19, in New Jersey. The individual, a male in his 30s, is hospitalized in Bergen County and has been hospitalized since March 3rd. <link>","This tweet contains a factual claim about the first presumptive positive case of novel coronavirus in New Jersey, which requires fact-checking to verify the accuracy of the information."," {""score"": 100, ""reasoning"": ""This tweet contains a factual claim about the first presumptive positive case of novel coronavirus in New Jersey, which requires fact-checking to verify the accuracy of the information.""}"
1234746024767287296,1,0,"So basically the Indonesian gov did nothing. #COVID19 patients found out info themselves, checked themselves in, requested test themselves, and on top of al that, found out tests were positive from the media. Woww. #indonesia Flag of Monaco👍🏻 <link>","This tweet does not contain a factual claim, only an expression of opinion about the Indonesian government's response to COVID-19."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, only an expression of opinion about the Indonesian government's response to COVID-19.""}"
1235018922023440385,0,0,"Non medical friends, let’s have a chat about masks. So, you’ve bought yourself a box of N95 masks and you think you’re good for #COVID19. Let me tell you what my hospital makes me do EVERY YEAR to make sure my N95 mask fits (yes, they come in sizes). Watch out: long thread ahead!","This tweet is not making a factual claim, but rather sharing personal experience and advice about the proper use of N95 masks."," {""score"": 0, ""reasoning"": ""This tweet is not making a factual claim, but rather sharing personal experience and advice about the proper use of N95 masks.""}"
1234614110198943747,1,50,"Hearing rumors that the swamp is trying to tie long-term FISA reauthorization to emergency funding to fight the #coronavirus. This should not happen. FISA process was abused to spy on  @realDonaldTrump . We need real reform, not political games.",," {""score"": 50, ""reasoning"": ""This tweet contains a claim about the potential abuse of the FISA process regarding the Trump administration, which could have an impact on public discourse and political debates. However, without specific evidence or details, it is difficult to determine the veracity of"
1234959222196056067,1,30,"Boris Johnson visited Kettering General Hospital and there are NO Coronavirus cases there, but he said he shook hands with patients who had #Coronavirus Stop it now, you were absent when floods devastated communities, now #coronavirus stories, go back to hiding in fridges! <link>",," {""score"": 30, ""reasoning"": ""The tweet contains a claim about Boris Johnson visiting a hospital where there are no Coronavirus cases but he allegedly shook hands with patients who had the virus. However, the tweet does not provide any verifiable evidence to support this claim and it"
1235195629674037248,0,0,#CoronaAlert Google just broke a heart ♥ 😭 https://t.co/EyhUjIthLe,"This tweet does not contain a factual claim, only an expression of emotion and a reference to a company name."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, only an expression of emotion and a reference to a company name.""}"
1235341250284474370,0,100,"Today's #coronavirus recap:  -93,164 confirmed cases globally & 3,199 deaths  -90% of new cases from Flag of Iran Flag of Italy Flag of South Korea  -#COVID19 deadlier than flu, but doesn't spread as easily ( @WHO )  -Containment still a top Earth globe europe-africa priority  -#PPE supply is rapidly depleting;  increase in production needed",," {""score"": 100, ""reasoning"": ""This tweet contains several factual claims that require verification, including the number of confirmed cases and deaths globally, the percentage of new cases from specific countries, and the comparison of the deadliness of COVID-19 to the flu. Additionally,"
1234872193760129024,1,100,"Trump literally does not know how vaccines work.  ""You take a solid flu vaccine, you don't think that could have an impact or much of an impact on Corona?""  Medical professionals: ""No.""  #trumpviruscoverup #coronavirusseattle #supertuesday <link>","This tweet contains a factual claim about Trump's statement on vaccines, which is likely to be false and could have an impact on public health."," {""score"": 100, ""reasoning"": ""This tweet contains a factual claim about Trump's statement on vaccines, which is likely to be false and could have an impact on public health.""}"
1235305149981130757,1,100,". @realDonaldTrump  acted swiftly to limit travel to & from the affected regions, to quarantine Americans that had been to those regions, and to deny entry to foreign nationals from those regions. Those actions have proven critical for slowing spread of the #coronavirus to the U.S. <link>",This tweet contains factual claims about actions taken by @realDonaldTrump in response to the coronavirus outbreak. These claims can be verified through official sources and news reports.," {""score"": 100, ""reasoning"": ""This tweet contains factual claims about actions taken by @realDonaldTrump in response to the coronavirus outbreak. These claims can be verified through official sources and news reports.""}(Note: The score is 100 because the"
1235134799121199105,0,0,Can someone explain this so called co-incidence? #CoronaAlert https://t.co/cMC4mjfOsA,"This tweet does not contain a factual claim, only a request for an explanation of a supposed coincidence."," {""score"": 0, ""reasoning"": ""This tweet does not contain a factual claim, only a request for an explanation of a supposed coincidence.""}"
1235247452145451013,1,80,"People aren't surprised when I tell them there are 13,000 Covid-19 cases outside China, or when I tell them this number doubles every 3 days. But when I tell them that if growth continues at this rate, we'll have 1.7 million cases in 3 weeks, they're astonished.",," {""score"": 80, ""reasoning"": ""This tweet contains a prediction about the future number of Covid-19 cases, which, if true, could have a significant impact on the public. However, it is important to note that the prediction is based on the assumption that the current rate of growth"
1235094882915471365,1,50,"Chinese scientists claim that the #COVID19 virus has probably genetically mutated to two variants: S-cov & L-cov. They believe the L-cov is more dangerous, featuring higher transmitibility and inflicting more harm on human respiratory system.",," {""score"": 50, ""reasoning"": ""This tweet contains a claim about the genetic mutation of the COVID-19 virus and the supposedly more dangerous variant L-cov. However, without further evidence or verification from credible sources, it is unclear if this claim is true or false"
