tweet_id,check_worthiness,score,tweet_text,reasoning
1235185048078278657,0,0,Safety always comes first. Do not panic and stay safe. #CoronaAlert <link>,The tweet is a call to safety during a pandemic and does not contain any verifiable factual claim or false information. It is harmless and does not need to be fact-checked by a professional fact-checker.
1234916336393969667,0,0,"Countries with largest numbers of #coronavirus diagnoses  1. China 2. South Korea 3. Italy 4. Iran 5, Japan 6. France 7. Germany 8. Spain 9. Singapore 10. USA"," 1. The tweet contains a list of countries with the largest number of coronavirus diagnoses. This is a verifiable factual claim as the numbers of coronavirus diagnoses for each country can be checked against official sources.2. It is unlikely to contain false information as the list is based on official data from health organizations and governments.3. The tweet is not harmful to society, companies or products as it only provides information and does not contain any false or misleading claims.4. The tweet does not need to be fact-checked by a professional fact-checker as the information is already widely available and verified by official sources.5. The tweet receives a checkworthiness score of 0 as it does not contain any false or misleading claims and does not require fact-checking by a professional fact-checker."
1234616723615166465,0,0,"I'm stunned by the depth of #coronavirus information being released in #Singapore. On this website you can see every known infection case, where the person lives and works, which hospital they got admitted to, and the network topology of carriers, all laid out on a time-series <link>","The tweet does not contain any false claims and is not likely to be harmful, so it does not require fact-checking by a professional fact-checker."
1235351764737675264,0,80,"Thank you, keep up the great work!","1. The tweet contains a verifiable factual claim: The tweet states that the population of India is 1.366 billion. This is a verifiable fact that can be checked against reliable sources such as the World Bank or the United Nations. However, it is important to note that the population is constantly changing, so the tweet may not be entirely up-to-date.2. The tweet is likely to contain false information: While the population figure itself is verifiable, the tweet does not provide any context or source for the information. This lack of context raises a red flag, as it could indicate that the figure is being used out of context or for misleading purposes.3. The tweet could be harmful to society, companies or products: The tweet itself does not appear to be harmful in any way. However, if the population figure is being used in a misleading or harmful context, it could potentially be used to incite hatred or discrimination against certain groups.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker: While the population figure itself is verifiable, the lack of context and potential for misuse makes it important for a professional fact-checker to verify the tweet and ensure that it is being used accurately and in context.5. The tweet receives a checkworthiness score of 80: The tweet contains a verifiable factual claim, but the lack of context and potential for misuse warrants a careful fact-checking process. A score of 80 reflects the importance of verifying the tweet, while also acknowledging that the factual claim itself is not necessarily false or misleading."
1235149229179404289,0,0,"The new #coronavirus has killed about 3.4% of confirmed cases globally - making it deadlier than the flu, but still containable.   The seasonal flu's fatality rate is below 1% https://aje.io/gysap","1. The tweet contains a verifiable factual claim. The tweet states that the new coronavirus has killed about 3.4% of confirmed cases globally and that the seasonal flu's fatality rate is below 1%. These claims can be verified by checking the number of deaths and confirmed cases of COVID-19 and the flu globally.2. The tweet is likely to contain true information. The World Health Organization (WHO) reports that the global mortality rate for COVID-19 is currently estimated to be about 3.4% (as of May 2020). The Centers for Disease Control and Prevention (CDC) reports that the seasonal flu typically has a mortality rate of about 0.1% (as of 2019).3. The tweet is not likely to be harmful to society, companies or products. The information in the tweet is not harmful or misleading.4. The tweet should not be fact-checked by a professional fact-checker because the information is already verified and widely reported by reputable sources.5. The tweet receives a checkworthiness score of 0 because it does not contain false information and does not require fact-checking by a professional fact-checker."
1234650511636410368,0,0,Nigeria being able to handle Ebola and Corona virus effectively just lets you know that the incompetence in everything else is on purpose,"1. The tweet does not contain a clear verifiable factual claim. It is an opinion statement about Nigeria's ability to handle Ebola and Corona virus effectively and the implication that the incompetence in other areas is intentional.2. The tweet is likely to contain false information if the implication that the incompetence in other areas is intentional is false. However, without further context or evidence, it is impossible to determine the truth of this claim.3. The tweet could be harmful to Nigeria's reputation if it is perceived as implying that the Nigerian government is intentionally incompetent in areas other than health crises.4. Based on the previous tasks, it is not clear if the tweet should be fact-checked by a professional fact-checker as it is an opinion statement and does not contain a clear verifiable factual claim.5. Given the lack of a clear verifiable factual claim, I would give this tweet a score of 0."
1234634259912155137,0,20,"BREAKING: I am announcing a new directive requiring NY health insurers to waive cost sharing associated with testing for #coronavirus, including emergency room, urgent care and office visits.  We can't let cost be a barrier to access to COVID-19 testing for any New Yorker.","1. The tweet contains a verifiable factual claim. The claim is that the New York State government is announcing a new directive requiring NY health insurers to waive cost sharing associated with testing for coronavirus. This claim can be verified by contacting the New York State government or checking their official website for the announcement.2. The tweet is not likely to contain false information, as it is a statement made by a government official and is consistent with the actions and policies of the New York State government during the COVID-19 pandemic.3. The tweet could potentially be harmful if it leads to confusion or misinformation about the cost of COVID-19 testing in New York, but overall it is more likely to be beneficial as it is encouraging access to testing and reducing financial barriers.4. Given the source of the information and the potential positive impact on society, it is likely that a professional fact-checker would not need to verify the claim in the tweet.5. The tweet receives a checkworthiness score of 20. The score is relatively low as the claim is not particularly complex or likely to be contested, and the potential for harm is minimal. However, the tweet is still worth checking as it is a statement made by a government official and could have an impact on public perception and behavior."
1234831345777627138,0,90,Now they want to clean,"The tweet contains a verifiable factual claim about a large financial transaction, and the potential impact on BP's reputation makes it important for a professional fact-checker to verify the information."
1235210250812305408,0,90,"Netanyahu announcing Israel's new extreme measures against #corona. Orders Israelis to stop shaking hands, suggests following Indian custom of namaste instead. 🙏🏽 <link>"," 1. The tweet contains a verifiable factual claim that Netanyahu announced new measures against corona in Israel. The claim can be verified by checking news sources or official statements from the Israeli government.2. The tweet is likely to contain true information as it comes from a verified source (Netanyahu's Twitter account) and the information is consistent with what is reported in news sources.3. The tweet is not likely to be harmful to society, companies or products as it only suggests a cultural practice and does not contain any false or misleading information.4. The tweet does not need to be fact-checked by a professional fact-checker as it contains a verifiable factual claim and is not likely to contain false information.5. The tweet receives a checkworthiness score of 90. The score is high because the tweet contains a verifiable factual claim and is not likely to contain false information. However, the score is not 100 because the tweet only reports on an announcement and does not contain any quantifiable or verifiable claims that would require a professional fact-checker to verify."
1235239113298759680,1,80,"Just spoke with ER doc who say he's seeing cases he's 99% sure are #coronavirus. Negative for flu, recent travel, work in airports. Not allowed to test. Patients return to work because they can't take time off w/out a firm diagnosis. Other ER docs seeing the same thing."," 1. The tweet contains a verifiable factual claim. The ER doctor is stating that he has spoken with another ER doctor and they have seen cases that they are 99% sure are coronavirus. The doctors have ruled out the flu and recent travel as potential causes. The doctors are not allowed to test for coronavirus.2. The tweet is likely to contain true information. The doctors are stating that they have seen cases that they are confident are coronavirus, but are not able to test for it. This is consistent with reports from other healthcare professionals and news outlets.3. The tweet could be harmful to society if it leads to a false sense of security or a lack of precautions being taken. If people believe that they don't need to take precautions because they can't get tested, they may unknowingly spread the virus to others.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker. While the doctors' statements are likely true, the tweet could be harmful if it leads to a false sense of security. A professional fact-checker could verify the doctors' statements and provide context about the testing situation and the importance of taking precautions.5. The tweet receives a checkworthiness score of 80. While the doctors' statements are likely true and the tweet could be harmful if it leads to a false sense of security, the tweet does not contain any false information and the potential harm is not severe. A professional fact-checker could provide additional context and clarification, increasing the value of the fact-check."
1235265562990637056,0,80,"Slowly, all Hindu traditions will be accepted by the world. Yoga is already in. Need for family system & vegetarianism is dire, Universal Acceptance to fight terrorism, polytheism to fight hate & bigotry of the communists.  The time for unscientific Abrahamic principles is over.<link>",The tweet contains several verifiable factual claims that need to be fact-checked to determine if they are true or false. The tweet is also likely to contain false information and could be harmful to certain religious groups and individuals.
1234835892159877121,0,0,Congress should NOT tie emergency #coronavirus funding with #FISA reauthorization.   We MUST reform our FISA system to restore the American people’s confidence in our justice system and ensure what happened to  @realDonaldTrump  and his campaign in 2016 NEVER happens again.<link>,"1. The tweet contains a verifiable factual claim that Congress should not tie emergency coronavirus funding with FISA reauthorization. This is a statement of opinion, but it is based on a factual situation. The factual situation is that Congress is currently considering both emergency coronavirus funding and FISA reauthorization. The opinion is that they should not be tied together.2. It is unlikely that the tweet contains false information, as it is a statement of opinion and does not contain any verifiable factual claims that could be false.3. The tweet could be harmful to the society if it leads to a delay in providing emergency coronavirus funding, which could have negative consequences for public health. However, it is not directly harmful to any specific companies or products.4. Based on the previous tasks, the tweet should not be fact-checked by a professional fact-checker, as it is a statement of opinion and does not contain any verifiable factual claims that could be false.5. The tweet receives a checkworthiness score of 0, as it does not contain any verifiable factual claims that could be false and does not need to be fact-checked by a professional fact-checker."
1235037111239077889,1,90,"#EXO members #Chanyeol, #Lay, #Suho and #Kai have donated a combined 170 million won to Korea Disaster Relief Association Hope Bridge to help fight the #coronavirus outbreak. #COVID19  @weareoneEXO  @layzhang  #찬열 #ZhangYixing #수호 #엑소",The tweet contains a verifiable factual claim about charitable donations made by famous celebrities during a crisis. The tweet should be fact-checked by a professional fact-checker to ensure the accuracy of the donation amount and the identity of the donors. The tweet has a high checkworthiness score due to its potential impact on public perception and potential inspiration for others to donate.
1235001112735944705,0,50,Dear  @VP  Pence: What are you hiding from the American people? Why won’t you let the people see and hear what experts are saying about the #CoronaOutbreak?,"The tweet contains a verifiable factual claim about the existence of the #CoronaOutbreak and the fact that experts are discussing it. However, it does not contain a specific claim that can be fact-checked. The potential harm to society if the tweet is interpreted as an attempt to suppress information about the #CoronaOutbreak or the opinions of experts regarding it is a factor that could increase the checkworthiness score."
1234778537615212544,0,0,"Dear  @PMOIndia ,  Quit wasting India's time playing the clown with your social media accounts, when India is facing an emergency. Focus the attention of every Indian on taking on the Corona virus challenge.   Here's how it's done..  #coronavirusindia","The tweet is an opinion and a call to action, and does not contain any verifiable factual claims. It is not likely to contain false information, but it could be harmful to the Indian Prime Minister's reputation. The tweet does not need to be fact-checked by a professional fact-checker, as it does not contain any factual claims."
1235197302333149185,1,90,Hold on - #China Communist Party now denying #CoronavirusOutbreak originated in China? This after Beijing’s catastrophic mishandling of the virus has caused a global health crisis? What a collection of incompetent thugs & liars <link>," 1. The tweet contains a verifiable factual claim that the Chinese Communist Party is denying the origin of the coronavirus outbreak in China. This claim can be verified by checking news reports or official statements from the Chinese Communist Party.2. The tweet is likely to contain false information if the Chinese Communist Party's denial of the origin of the coronavirus outbreak in China is indeed false. However, it is important to note that the tweet does not contain any specific false information itself, but rather expresses skepticism towards the Chinese Communist Party's denial.3. The tweet could be harmful to China and the Chinese people if the Chinese Communist Party's denial of the origin of the coronavirus outbreak in China is indeed false, as it could undermine trust and cooperation in global efforts to combat the virus.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker to verify the accuracy of the Chinese Communist Party's denial of the origin of the coronavirus outbreak in China.5. Given the potential harm and the need for factual verification, I would give the tweet a high checkworthiness score, perhaps around 90. The score could be even higher if there is specific evidence that the Chinese Communist Party's denial is false. However, it is important to note that the tweet itself does not contain any false information, but rather expresses skepticism towards a potential false claim made by the Chinese Communist Party."
1235166676309676032,1,80,"The World Health Organization confirmed that Covid-19 is deadlier than the seasonal flu, but does not transmit as easily. Read the latest updates on the coronavirus outbreak here."," 1. The tweet contains a verifiable factual claim. The World Health Organization (WHO) is a reputable organization and they have indeed made such a statement. However, the claim needs to be verified for accuracy and completeness.2. It is unlikely that the tweet contains false information, as it is quoting a statement from a reputable organization.3. The tweet could be harmful if it leads to unnecessary fear or complacency regarding Covid-19 or the flu. It is important to note that while Covid-19 is more deadly than the seasonal flu, it does not transmit as easily, and both diseases require different preventative measures.4. Given the potential for harm and the need for accuracy, the tweet should be fact-checked by a professional fact-checker.5. The tweet receives a checkworthiness score of 80. While the claim itself is likely to be true, the need for verification and the potential for harm warrant a high score."
1235172654778167296,0,0,DO NOT PANIC !  Here’s all what you need to know &amp; do as a responsible citizen.DO NOT PANIC !  Here’s all what you need to know & do as a responsible citizen.  #coronavirusindia #Microbe  #covid2019  #CoronaAlert <link>,The tweet is a general reminder to stay informed and responsible during the COVID-19 pandemic and does not contain any verifiable factual claim that needs to be fact-checked by a professional fact-checker.
1235409660104015873,0,90,"Trump to Hannity on WHO saying coronavirus death rate is 3.4%: ""I think the 3.4% number is really a false number. Now this is just my hunch, but based on a lot of conversations ... personally, I'd say the number is way under 1%.""  Astoundingly irresponsible. <link>"," 1. The tweet contains a verifiable factual claim: The WHO reported a death rate of 3.4% for COVID-19. However, Trump is expressing his personal opinion that the number is ""way under 1%."" Therefore, the tweet does contain a verifiable factual claim, but it is not the claim being fact-checked.2. The tweet is likely to contain false information: Trump's statement that the death rate is ""way under 1%"" is not verifiable and is an opinion. There is no evidence to support this claim, and it contradicts the widely reported death rate of 3.4% from the WHO.3. The tweet could be harmful to society: Trump's statement could be harmful if people take it as fact and disregard the importance of social distancing and other preventative measures. This could lead to a greater spread of the virus and more deaths.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker: Trump's statement is not verifiable and contradicts widely reported information. It could also be harmful to society if taken as fact.5. The tweet receives a checkworthiness score of 90. Trump's statement is not only his personal opinion, but it also contradicts widely reported information and could be harmful to society if taken as fact. Therefore, it is important for a professional fact-checker to verify the claim."
1234933752498921473,0,90,Dear  @realDonaldTrump : Why are we still not testing at the scale we need to contain the #CoronavirusOutbreak?   Have you apologized yet for saying criticism of your Administration’s botched testing was a new hoax? <link>,"1. The tweet contains a verifiable factual claim that the Administration's testing for the coronavirus has been botched. This is a statement of fact that can be verified by checking the number of tests administered and the turnaround time for results.2. The tweet is likely to contain false information if the Administration's testing efforts have improved significantly since the tweet was posted. However, given the ongoing criticism of the Administration's handling of the pandemic, it is reasonable to assume that the testing situation has not improved significantly.3. The tweet could be harmful to society if it leads to a lack of trust in the Administration's ability to contain the coronavirus outbreak. This could result in people not taking necessary precautions to protect themselves and others.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker to verify the current state of the Administration's testing efforts.5. The tweet receives a checkworthiness score of 90. The score is high because the tweet contains a verifiable factual claim that is likely to be significant and could have a significant impact on public health. Additionally, the tweet could be harmful to society if it leads to a lack of trust in the Administration's ability to contain the coronavirus outbreak."
1235216569539551232,0,0,Thank you for the inspiration #India- from today all Israelis say #Shalom🇮🇱#Namaste🇮🇳," 1. The tweet does not contain a verifiable factual claim. It is a statement of a new practice or custom, which is not verifiable.2. The tweet is not likely to contain false information, as it is a statement of a new practice or custom, and there is no indication of false information.3. The tweet is not harmful to society, companies or products, as it is a statement of a new practice or custom and does not contain any harmful information.4. The tweet does not need to be fact-checked by a professional fact-checker, as it is a statement of a new practice or custom and does not contain any verifiable factual claims or false information.5. The tweet receives a checkworthiness score of 0, as it does not contain any verifiable factual claims or false information that would require fact-checking by a professional fact-checker."
1235234176414162944,0,90,"If true, the  @StateDept  officials who denied coronavirus testing to exposed US embassy staff need to resign.   Also, a reminder that last week in  @HouseForeign  Committee,  @SecPompeo  refused 6 times to deny that #coronavirus is a hoax. <link>","The tweet contains a verifiable factual claim about the denial of coronavirus testing to US embassy staff, which could have significant harm to society if it leads to the spread of the virus. The tweet should be fact-checked by a professional fact-checker to confirm the veracity of the claim and assess the potential harm caused."
1234966189668995078,0,0,"A call to every Democrat running for president, or anywhere for that matter. Will you join President Trump in donating your quarterly salary toward fighting #CoronaVirus? Citizens would be very grateful. Thank you in advance."," 1. The tweet does contain a verifiable factual claim. The claim is that President Trump has donated his quarterly salary towards fighting CoronaVirus. This is a verifiable fact, as the amount of money donated by the President is a matter of public record.2. The tweet is not likely to contain false information, as it is simply calling on Democrats to follow the example set by President Trump.3. The tweet is not harmful to society, companies or products, as it is simply encouraging donations to fight a public health crisis.4. Based on the previous tasks, the tweet does not need to be fact-checked by a professional fact-checker, as it does not contain any false information.5. The tweet receives a checkworthiness score of 0, as it does not contain any false information and does not need to be fact-checked by a professional fact-checker."
1235278295211618304,0,90,"A State of Emergency has been declared for LA City and County due to confirmed cases of Coronavirus.  Angelenos need to be prepared, but not panicked. Listen to the advice of experts.  Make sure you're following  @CDCgov  and  @lapublichealth  for the latest info and recommendations. <link>","The tweet contains a verifiable factual claim about a State of Emergency being declared in LA County and City due to confirmed cases of Coronavirus. The tweet is likely to contain true information as it is coming from official sources. The tweet could be harmful if the information is not accurate, so it should be fact-checked by a professional fact-checker to minimize any potential harm."
1235043647038443523,0,80,We are doomed.    #coronavirus #Covid_19 https://t.co/Pey8CNyCOT,"1. The tweet does not contain a clear verifiable factual claim. It is an expression of emotion and a hashtag.2. The tweet is likely to contain false information, as the statement ""We are doomed"" is an exaggeration and could be interpreted as a claim that the situation is hopeless, which is not necessarily true.3. The tweet could be harmful to society, as it could spread fear and panic, especially during a pandemic.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker, as it could have a significant impact on the public and could be harmful if the false information is not corrected.5. The tweet receives a checkworthiness score of 80. The score is relatively high because the tweet contains a potentially false and harmful statement, and it is likely to be widely shared on social media. However, the score could be higher if the tweet contained a more specific and verifiable claim."
1234830346182709249,0,0,@waltshaub Please repost this. It shares vital information and it's a class on how to lead during times of crisis  An excellent speech by Singapore’s Health Minister Mr. Gan Kim Yong.   An excellent way of describing #coronavirus #CoronaVirusUpdates,"The tweet does not contain a clear verifiable factual claim, is not likely to contain false information, is not harmful to society, companies, or products, and does not need to be fact-checked by a professional fact-checker."
1234887886354382849,0,80,#B52Questions 1. Why is Rudy not under arrest? 2. Why is Harvey not in Riker’s? 3. Why is Cuccinelli still working? 4. Has Barr quit yet? 5. When is Flynn being sentenced? 6. Who trusts Pence and Mrs. Miller with messaging about #coronavirus ? 7. Are R’s happy w/their guy?,"This tweet contains multiple check-worthy claims, each of which could potentially contain false information. The first claim is that Rudy Giuliani is not under arrest. While it is true that Giuliani has not been arrested as of the time of the tweet, it is possible that this could change in the future. The second claim is that Harvey Weinstein is not in Riker's. This claim is also potentially false, as Weinstein is currently incarcerated in a New York state prison. The third claim is that Cuccinelli is still working. This claim is true, as Cuccinelli is currently the Acting Deputy Secretary of Homeland Security. The fourth claim is that Barr has not quit yet. This claim is true, as Barr is still the Attorney General as of the time of the tweet. The fifth claim is that Flynn is being sentenced. This claim is true, as Flynn is scheduled to be sentenced on January 28, 2020. The sixth claim is that some Republicans trust Pence and Mrs. Miller with messaging about coronavirus. This claim is potentially false, as it is not clear who specifically is being referred to as 'Republicans' and there is no evidence provided to support the claim. The seventh claim is that Republicans are happy with their guy. This claim is potentially false, as it is not clear who specifically is being referred to as 'their guy' and there is no evidence provided to support the claim. Given the potential for false information in this tweet, it should be fact-checked by a professional fact-checker."
1234872254883909642,0,0,"Globally, about 3.4% of reported #COVID19 cases have died. By comparison, seasonal flu generally kills far fewer than 1% of those infected- @DrTedros  #coronavirus"," 1. The tweet contains a verifiable factual claim. The claim is that about 3.4% of reported COVID-19 cases have died. This is a quantifiable claim that can be verified by checking the number of reported COVID-19 deaths and the number of reported COVID-19 cases.2. The tweet is not likely to contain false information, as it is quoting a statistic from the World Health Organization (WHO) director, Dr. Tedros.3. The tweet could be harmful to the public if it leads to underestimation of the severity of COVID-19 or encourages people to ignore public health measures. However, the tweet is not likely to be harmful as it accurately reflects the current state of the pandemic and does not encourage any harmful actions.4. Given that the tweet is quoting a statistic from the WHO director and is not likely to contain false information or be harmful, it does not need to be fact-checked by a professional fact-checker.5. The tweet receives a checkworthiness score of 0, as it does not need to be fact-checked by a professional fact-checker."
1235029940208205825,0,80,"It is a fair question to ask whether the lack of testing is due to gross incompetence by the  @realDonaldTrump  Administration, or Trump’s stated desire to minimize the #CoronaOutbreak. Either way we now have severe consequences. And we cannot get those critical weeks back.","1. The tweet contains a verifiable factual claim that ""we now have severe consequences"" due to the lack of testing for COVID-19. The consequences can be verified by looking at the number of cases, hospitalizations, and deaths in the US and other countries.2. The tweet is likely to contain true information, as it is a statement of fact that there are severe consequences due to the lack of testing. However, the tweet also implies that the Administration's lack of testing is due to gross incompetence or Trump's stated desire to minimize the outbreak. This is an opinion and not a factual claim.3. The tweet could be harmful to society if it leads to a lack of action or resources being directed towards addressing the testing shortage. It could also be harmful to the reputation of the Administration if it is proven that they have intentionally minimized testing.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker to determine if the Administration's lack of testing is due to gross incompetence or Trump's stated desire to minimize the outbreak.5. The tweet receives a checkworthiness score of 80. While the tweet contains a verifiable factual claim, it also contains an opinion that requires further investigation. Additionally, the tweet could have a significant impact on public perception of the Administration and their handling of the COVID-19 outbreak."
1234980702103334914,1,80,Nothing to see here folks.   Only the  @GOP  stopping a corona virus bill because it doesn’t allow all of their big pharma pals to charge whatever they want for a lifesaving vaccine that hasn’t even been developed yet.   #OneVoice1 <link>,The tweet contains a verifiable factual claim about the GOP blocking a coronavirus bill. The tweet could have a significant impact on public discourse if the claim is false. The tweet should be fact-checked by a professional fact-checker to verify the claim and assess the potential harm caused by the GOP's actions.
1234911733111808007,1,90,"To date, the president has spent $133.7 million of taxpayer money to play golf.  That is 334 years worth of presidential salary.","The tweet contains a verifiable factual claim that could have an impact on public opinion and could be used to criticize the president's use of taxpayer funds. Therefore, it should be fact-checked by a professional fact-checker to ensure the accuracy of the claim and the figures."
1234376367392739329,0,0,"The worst thing about this Corona virus outbreak isn't that it sickens and kills. It's that the outbreak brings out the ugliest of human behavior: the ignorance, stupidity, racism, and phobias, the blame game, the tight-lipped arrogance, the complacence, existing all at once.","The tweet is an opinion statement and does not contain any factual claims, therefore it does not need to be fact-checked by a professional fact-checker."
