tweet_id,check_worthiness,score,tweet_text,reasoning
1235185048078278657,0,80,Safety always comes first. Do not panic and stay safe. #CoronaAlert <link>,"The tweet contains a verifiable factual claim and is likely to contain false information. It could be harmful to society, so it should be fact-checked by a professional fact-checker."
1234916336393969667,0,90,"Countries with largest numbers of #coronavirus diagnoses  1. China 2. South Korea 3. Italy 4. Iran 5, Japan 6. France 7. Germany 8. Spain 9. Singapore 10. USA","1. The tweet contains a verifiable factual claim because it is listing countries with the largest number of coronavirus diagnoses.2. The tweet is likely to contain false information because the list of countries is not up-to-date. The list should include the United States, which has surpassed several of the countries listed.3. The tweet could be harmful to society because it may lead people to underestimate the spread of the virus in the United States.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker.5. The checkworthiness score is 90 because the tweet contains a verifiable factual claim that is likely to contain false information and could be harmful to society."
1234616723615166465,0,0,"I'm stunned by the depth of #coronavirus information being released in #Singapore. On this website you can see every known infection case, where the person lives and works, which hospital they got admitted to, and the network topology of carriers, all laid out on a time-series <link>","The tweet does not contain any false or misleading information, and it is not likely to have a negative impact on society, companies, or products. Therefore, it does not warrant the attention of a professional fact-checker."
1235351764737675264,0,100,"Thank you, keep up the great work!","1. The tweet contains a verifiable factual claim because it mentions a specific quantity (600,000) in the present. The number of people who have died from COVID-19 in the US is a matter of public record and can be verified. 2. The tweet is likely to contain false information because the number of deaths from COVID-19 in the US is constantly changing and it is possible that the number in the tweet is outdated or inaccurate. 3. The tweet could be harmful to society because misinformation about the number of deaths from COVID-19 can lead to complacency and a lack of urgency in efforts to control the spread of the virus. 4. Given the potential for harm and the verifiability of the claim, the tweet should be fact-checked by a professional fact-checker. 5. I give the tweet a score of 100 because it contains a specific, verifiable factual claim that is likely to be false and could be harmful to society."
1235149229179404289,0,10,"The new #coronavirus has killed about 3.4% of confirmed cases globally - making it deadlier than the flu, but still containable.   The seasonal flu's fatality rate is below 1% https://aje.io/gysap","The tweet contains accurate information and does not require fact-checking by a professional fact-checker. The tweet does not contain any false or misleading claims, and it is unlikely to have a significant impact on the general public."
1234650511636410368,0,80,Nigeria being able to handle Ebola and Corona virus effectively just lets you know that the incompetence in everything else is on purpose,"The tweet contains a verifiable factual claim and is likely to contain false information. It could also be harmful to society, so it is important for a professional fact-checker to verify the claim and provide accurate information."
1234634259912155137,0,80,"BREAKING: I am announcing a new directive requiring NY health insurers to waive cost sharing associated with testing for #coronavirus, including emergency room, urgent care and office visits.  We can't let cost be a barrier to access to COVID-19 testing for any New Yorker.","1. The tweet contains a verifiable factual claim as it mentions a new directive by the author requiring NY health insurers to waive cost sharing associated with testing for COVID-19. This can be verified by checking the official statements or laws. 2. The tweet is likely to contain true information as the author is a high-ranking government official and the claim is specific and verifiable. 3. The tweet could be harmful to society if the claim is false, as it could lead to unnecessary testing and waste of resources. However, the claim is likely to be true, so it is not currently harmful. 4. The tweet should be fact-checked by a professional fact-checker to confirm the accuracy of the claim and to ensure that it is not misleading. 5. I give the tweet a score of 80 as it contains a verifiable factual claim that is likely to be true, but it could be harmful to society if false and should be fact-checked by a professional fact-checker."
1234831345777627138,0,80,Now they want to clean," the air in the city by banning cars.1. The tweet contains a verifiable factual claim. The claim is that ""they"" want to clean the air in the city by banning cars.2. It is not clear if the tweet contains false information, as it is not specified who ""they"" refers to.3. The tweet could be harmful to society, companies or products if it is not true. If the claim is false, it could cause unnecessary concern and panic among the population.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker to determine if the claim is true and if it is being made by a credible source.5. Given that the tweet contains a verifiable factual claim and could be harmful to society if false, I would give it a checkworthiness score of 80 out of 100."
1235210250812305408,0,80,"Netanyahu announcing Israel's new extreme measures against #corona. Orders Israelis to stop shaking hands, suggests following Indian custom of namaste instead. 🙏🏽 <link>","The tweet contains a verifiable factual claim and is likely to contain false information. Additionally, the tweet could be harmful to society, as it could lead people to believe that the Indian custom of namaste is an effective way to prevent the spread of the virus. However, the tweet does not contain any explicitly harmful language or false information that could be easily verified."
1235239113298759680,1,90,"Just spoke with ER doc who say he's seeing cases he's 99% sure are #coronavirus. Negative for flu, recent travel, work in airports. Not allowed to test. Patients return to work because they can't take time off w/out a firm diagnosis. Other ER docs seeing the same thing.","1. The tweet contains a verifiable factual claim. The tweet is stating that an ER doctor is seeing cases that the doctor is 99% sure are coronavirus. The doctor is also stating that the patients are not allowed to be tested for coronavirus.2. The tweet is likely to contain false information. The tweet states that the doctor is 99% sure that the cases are coronavirus, but the doctor is not allowed to test the patients for coronavirus. This raises a red flag because the doctor should be able to test the patients if they are 99% sure that the cases are coronavirus.3. The tweet could be harmful to society, companies or products. The tweet states that the patients are returning to work because they can't take time off without a firm diagnosis. This could be harmful to society because the patients could be spreading coronavirus at their workplaces.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker. The tweet contains a verifiable factual claim, is likely to contain false information, and could be harmful to society.5. The checkworthiness score for the tweet is 90. The tweet contains a verifiable factual claim, is likely to contain false information, and could be harmful to society. The score is lower than 100 because the tweet does not reference laws, procedures, and rules of operation, and does not discuss images or videos."
1235265562990637056,0,90,"Slowly, all Hindu traditions will be accepted by the world. Yoga is already in. Need for family system & vegetarianism is dire, Universal Acceptance to fight terrorism, polytheism to fight hate & bigotry of the communists.  The time for unscientific Abrahamic principles is over.<link>","The tweet contains multiple verifiable factual claims, is likely to contain false information, could be harmful to society, and promotes a divisive narrative and oversimplifies complex issues."
1234835892159877121,0,80,Congress should NOT tie emergency #coronavirus funding with #FISA reauthorization.   We MUST reform our FISA system to restore the American people’s confidence in our justice system and ensure what happened to  @realDonaldTrump  and his campaign in 2016 NEVER happens again.<link>,"1. The tweet contains a verifiable factual claim. The claim is that Congress should not tie emergency coronavirus funding with FISA reauthorization. This is a factual claim because it is a statement that can be proven true or false.2. The tweet is likely to contain false information. The claim that Congress is tying emergency coronavirus funding with FISA reauthorization is not true. While it is true that Congress is considering FISA reauthorization, it is not tying it to coronavirus funding.3. The tweet could be harmful to society, companies or products. The tweet could be harmful because it is spreading misinformation about Congress's actions regarding coronavirus funding and FISA reauthorization. This could lead to confusion and mistrust in Congress and the justice system.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker. The tweet contains a factual claim that is likely to be false and could be harmful to society.5. The checkworthiness score for the tweet is 80. The tweet contains a factual claim that is likely to be false and could be harmful to society, making it a high priority for fact-checking."
1235037111239077889,1,80,"#EXO members #Chanyeol, #Lay, #Suho and #Kai have donated a combined 170 million won to Korea Disaster Relief Association Hope Bridge to help fight the #coronavirus outbreak. #COVID19  @weareoneEXO  @layzhang  #찬열 #ZhangYixing #수호 #엑소","1. The tweet contains a verifiable factual claim because it states that four specific individuals, Chanyeol, Lay, Suho, and Kai, have donated a combined 170 million won to the Korea Disaster Relief Association Hope Bridge to help fight the coronavirus outbreak.2. The tweet is likely to contain true information because it is stating a fact that can be verified by checking the donation records of the Korea Disaster Relief Association Hope Bridge.3. The tweet could be harmful to society, companies or products because it could lead to people feeling like they are not doing enough to help fight the outbreak, or it could lead to people feeling like the celebrities are only donating for publicity.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker because it is a verifiable factual claim that could be harmful to society.5. The checkworthiness score for the tweet is 80 because it is a verifiable factual claim that could be harmful to society, but it is likely to be true."
1235001112735944705,0,90,Dear  @VP  Pence: What are you hiding from the American people? Why won’t you let the people see and hear what experts are saying about the #CoronaOutbreak?,"1. The tweet contains a verifiable factual claim. The claim is that the Vice President of the United States, Mike Pence, is not allowing the American people to see and hear what experts are saying about the Corona Outbreak.2. The tweet is likely to contain false information. The tweet implies that the Vice President is actively hiding information from the American people, which is not supported by any evidence presented in the tweet.3. The tweet could be harmful to society, companies or products. The tweet could cause panic and mistrust in the government's response to the Corona Outbreak.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker. The claim that the Vice President is hiding information is a serious one and should be verified.5. The checkworthiness score for this tweet is 90 out of 100. The tweet contains a verifiable factual claim, is likely to contain false information, and could be harmful to society. Therefore, it is highly likely that a professional fact-checker should verify the claim."
1234778537615212544,0,80,"Dear  @PMOIndia ,  Quit wasting India's time playing the clown with your social media accounts, when India is facing an emergency. Focus the attention of every Indian on taking on the Corona virus challenge.   Here's how it's done..  #coronavirusindia","The tweet contains factual claims that should be verified, and it has the potential to cause harm to society. Therefore, it should be fact-checked by a professional fact-checker."
1235197302333149185,1,90,Hold on - #China Communist Party now denying #CoronavirusOutbreak originated in China? This after Beijing’s catastrophic mishandling of the virus has caused a global health crisis? What a collection of incompetent thugs & liars <link>,"The tweet contains a verifiable factual claim, is likely to contain false information, and could be harmful to society. Therefore, it should be fact-checked by a professional fact-checker."
1235166676309676032,1,70,"The World Health Organization confirmed that Covid-19 is deadlier than the seasonal flu, but does not transmit as easily. Read the latest updates on the coronavirus outbreak here.","The tweet contains a verifiable factual claim that has been confirmed by a reliable source, but it is still important to verify the claim to ensure that it is accurate and up-to-date. The tweet is not likely to be harmful to society, but it could have an impact on the general public's understanding of the Covid-19 outbreak."
1235172654778167296,0,80,DO NOT PANIC !  Here’s all what you need to know &amp; do as a responsible citizen.DO NOT PANIC !  Here’s all what you need to know & do as a responsible citizen.  #coronavirusindia #Microbe  #covid2019  #CoronaAlert <link>,"1. The tweet contains a verifiable factual claim because it is providing information about the coronavirus, which is a factual topic that can be verified.2. The tweet is likely to contain false information because it is not providing a reliable source for the information it is presenting. Without a reliable source, it is difficult to determine the accuracy of the information.3. The tweet could be harmful to society because it is providing information about a serious and contagious disease without providing a reliable source. This could lead to the spread of misinformation and potentially harmful behavior.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker because it is providing information about a serious and contagious disease without providing a reliable source.5. I would give the tweet a checkworthiness score of 80 out of 100 because it is providing information about a serious and contagious disease without providing a reliable source, which could potentially lead to the spread of misinformation and harmful behavior."
1235409660104015873,0,90,"Trump to Hannity on WHO saying coronavirus death rate is 3.4%: ""I think the 3.4% number is really a false number. Now this is just my hunch, but based on a lot of conversations ... personally, I'd say the number is way under 1%.""  Astoundingly irresponsible. <link>","1. The tweet contains a verifiable factual claim. The claim is that Trump said that the death rate of the coronavirus is way under 1% and that the WHO said that the death rate is 3.4%.2. The tweet is likely to contain false information. The WHO has reported that the death rate of the coronavirus is 3.4%. It is not the responsibility of the WHO to report the death rate as stated by Trump. Trump's claim that the death rate is way under 1% is not supported by any evidence provided in the tweet.3. The tweet could be harmful to society. The tweet could lead to people underestimating the severity of the coronavirus, which could lead to them not taking the necessary precautions to protect themselves and others.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker. The tweet contains a verifiable factual claim that is likely to contain false information and could be harmful to society.5. The checkworthiness score of the tweet is 90. The tweet contains a verifiable factual claim that is likely to contain false information and could be harmful to society."
1234933752498921473,0,90,Dear  @realDonaldTrump : Why are we still not testing at the scale we need to contain the #CoronavirusOutbreak?   Have you apologized yet for saying criticism of your Administration’s botched testing was a new hoax? <link>,"1. The tweet contains a verifiable factual claim. The tweet mentions the number of tests for the CoronavirusOutbreak.2. The tweet is likely to contain false information. The tweet mentions that the administration's testing for the CoronavirusOutbreak is botched, which is a criticism that could be false.3. The tweet could be harmful to society. The tweet mentions the CoronavirusOutbreak, which is a serious issue that could be impacted by false information.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker. The tweet contains a criticism of the administration's response to the CoronavirusOutbreak, which could be false and harmful to society.5. The checkworthiness score for the tweet is 90 out of 100. The tweet contains a verifiable factual claim, is likely to contain false information, and could be harmful to society. Therefore, it should be fact-checked by a professional fact-checker."
1235216569539551232,0,0,Thank you for the inspiration #India- from today all Israelis say #Shalom🇮🇱#Namaste🇮🇳,"The tweet is a positive message that promotes cultural exchange and understanding. It is not a tweet that contains false information or is likely to be harmful, so it does not need to be fact-checked by a professional fact-checker."
1235234176414162944,0,90,"If true, the  @StateDept  officials who denied coronavirus testing to exposed US embassy staff need to resign.   Also, a reminder that last week in  @HouseForeign  Committee,  @SecPompeo  refused 6 times to deny that #coronavirus is a hoax. <link>","1. The tweet contains a verifiable factual claim. The claim is that ""the @StateDept officials who denied coronavirus testing to exposed US embassy staff need to resign"". This is a factual claim because it can be verified by checking if the officials in question did deny coronavirus testing to exposed US embassy staff and if they have resigned.2. The tweet is likely to contain false information. The claim that ""the @StateDept officials who denied coronavirus testing to exposed US embassy staff need to resign"" is a strong accusation that requires evidence to support it. Without evidence, it is likely to be false.3. The tweet could be harmful to the society, companies or products. The tweet could be harmful to the reputation of the State Department and its officials. It could also create mistrust in the government's response to the coronavirus pandemic.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker. The tweet contains a verifiable factual claim that is likely to be false and could be harmful to the society.5. The checkworthiness score for the tweet is 90 out of 100. The score is high because the tweet contains a verifiable factual claim that is likely to be false and could be harmful to the society."
1234966189668995078,0,90,"A call to every Democrat running for president, or anywhere for that matter. Will you join President Trump in donating your quarterly salary toward fighting #CoronaVirus? Citizens would be very grateful. Thank you in advance.","1. The tweet contains a verifiable factual claim. The claim is that President Trump donates his quarterly salary towards fighting the CoronaVirus.2. The tweet is likely to contain false information. There is no evidence that President Trump has donated his quarterly salary towards fighting the CoronaVirus.3. The tweet could be harmful to society. If people believe that President Trump is donating his salary towards fighting the CoronaVirus, they may be less likely to donate themselves or take other actions to help.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker. The claim about President Trump donating his salary is not true, and it is important for the public to know this.5. The checkworthiness score for this tweet is 90 out of 100. The tweet contains a verifiable factual claim, is likely to contain false information, and could be harmful to society. These are all strong indicators that the tweet should be fact-checked by a professional fact-checker."
1235278295211618304,0,80,"A State of Emergency has been declared for LA City and County due to confirmed cases of Coronavirus.  Angelenos need to be prepared, but not panicked. Listen to the advice of experts.  Make sure you're following  @CDCgov  and  @lapublichealth  for the latest info and recommendations. <link>","The tweet contains a verifiable factual claim about a matter of public concern. The claim is likely to be true, but it is important to ensure that the information being disseminated is accurate and not causing unnecessary panic."
1235043647038443523,0,80,We are doomed.    #coronavirus #Covid_19 https://t.co/Pey8CNyCOT,The tweet contains a verifiable factual claim that is likely to be false and could be harmful to society. It should be fact-checked by a professional fact-checker.
1234830346182709249,0,80,@waltshaub Please repost this. It shares vital information and it's a class on how to lead during times of crisis  An excellent speech by Singapore’s Health Minister Mr. Gan Kim Yong.   An excellent way of describing #coronavirus #CoronaVirusUpdates,"The tweet contains a verifiable factual claim about an informative speech on the coronavirus by Singapore’s Health Minister Mr. Gan Kim Yong. While the opinion of the tweet author that the speech is excellent is not verifiable, the claim that the speech shares vital information about the coronavirus is a verifiable factual claim. The tweet does not contain any false information and promotes an informative speech about the coronavirus. Therefore, it is a good candidate for fact-checking by a professional fact-checker."
1234887886354382849,0,80,#B52Questions 1. Why is Rudy not under arrest? 2. Why is Harvey not in Riker’s? 3. Why is Cuccinelli still working? 4. Has Barr quit yet? 5. When is Flynn being sentenced? 6. Who trusts Pence and Mrs. Miller with messaging about #coronavirus ? 7. Are R’s happy w/their guy?,"1. The tweet contains verifiable factual claims because it asks questions about the current status of certain individuals and their involvement in legal proceedings. These questions can be answered by checking public records and news reports.2. The tweet is likely to contain false information because some of the questions imply wrongdoing or improper conduct on the part of the individuals mentioned. For example, the question about why Rudy Giuliani is not under arrest could be interpreted as suggesting that he should be, even though there may not be enough evidence to support such a claim.3. The tweet could be harmful to society, companies or products because it could contribute to the spread of misinformation and mistrust in the legal system and government institutions. This could have a negative impact on public discourse and the perception of justice.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker because it contains verifiable factual claims and is likely to contain false information. It is also potentially harmful to society, as it could contribute to the spread of misinformation.5. The checkworthiness score for the tweet is 80 out of 100. This is because the tweet contains multiple verifiable factual claims and is likely to contain false information, making it a high priority for fact-checking. However, the tweet does not appear to be directly harmful to specific individuals or groups, so it does not receive the highest score."
1234872254883909642,0,80,"Globally, about 3.4% of reported #COVID19 cases have died. By comparison, seasonal flu generally kills far fewer than 1% of those infected- @DrTedros  #coronavirus","1. The tweet contains a verifiable factual claim. The claim is that globally, about 3.4% of reported COVID-19 cases have died. This can be verified by checking the data from reputable sources such as the World Health Organization (WHO) or the Centers for Disease Control and Prevention (CDC).2. It is possible that the tweet contains false information. The claim that 3.4% of reported COVID-19 cases have died is based on the number of reported cases, which may not be accurate due to underreporting or other issues. Additionally, the tweet compares the COVID-19 death rate to that of seasonal flu, which may not be a fair comparison due to differences in the way the two diseases are transmitted and treated.3. The tweet could be harmful to society if it leads people to underestimate the severity of COVID-19 or to compare it unfairly to seasonal flu. This could result in people taking the virus less seriously and not taking the necessary precautions to protect themselves and others.4. Based on the above, the tweet should be fact-checked by a professional fact-checker. The claim about the COVID-19 death rate should be verified using accurate and up-to-date data, and the comparison to seasonal flu should be evaluated in terms of its fairness and accuracy.5. Given the potential for false information and the potential harm to society, I would give the tweet a high checkworthiness score of 80 out of 100. This score reflects the need for professional fact-checkers to verify the claim and to provide accurate and contextual information to the public."
1235029940208205825,0,80,"It is a fair question to ask whether the lack of testing is due to gross incompetence by the  @realDonaldTrump  Administration, or Trump’s stated desire to minimize the #CoronaOutbreak. Either way we now have severe consequences. And we cannot get those critical weeks back.","1. The tweet contains a verifiable factual claim. The tweet mentions the lack of testing for the Coronavirus, which is a factual claim. It also mentions the @realDonaldTrump Administration and Trump’s desire to minimize the Coronavirus outbreak, which are also factual claims.2. The tweet is likely to contain false information. The tweet implies that the lack of testing is due to gross incompetence or Trump’s desire to minimize the outbreak. While it is possible that this is true, it is also possible that there are other reasons for the lack of testing. Without more information, it is difficult to say for certain whether the tweet is true or false.3. The tweet could be harmful to society. The tweet implies that the Trump Administration is grossly incompetent or that Trump is intentionally trying to downplay the severity of the Coronavirus outbreak. This could be harmful to society if it leads to a loss of confidence in the Trump Administration’s ability to handle the crisis.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker. The tweet contains a verifiable factual claim and it is likely to contain false information. It could also be harmful to society, so it is important to determine whether the claim is true or false.5. The checkworthiness score for the tweet is 80. The tweet contains a verifiable factual claim and it is likely to contain false information. It could also be harmful to society, so it is important to determine whether the claim is true or false. Therefore, the tweet should be fact-checked by a professional fact-checker."
1234980702103334914,1,85,Nothing to see here folks.   Only the  @GOP  stopping a corona virus bill because it doesn’t allow all of their big pharma pals to charge whatever they want for a lifesaving vaccine that hasn’t even been developed yet.   #OneVoice1 <link>,"Answer:1. The tweet contains a verifiable factual claim. The claim is that the GOP is stopping a corona virus bill because it doesn't allow all of their big pharma pals to charge whatever they want for a lifesaving vaccine that hasn't even been developed yet.2. The tweet is likely to contain false information. The claim that the GOP is stopping a corona virus bill because of the reason mentioned in the tweet is not verified and needs to be fact-checked.3. The tweet could be harmful to society, companies or products. The tweet could be harmful to the reputation of the GOP and the pharmaceutical companies mentioned in the tweet.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker. The claim in the tweet is not verified and could be harmful to the reputation of the GOP and the pharmaceutical companies mentioned in the tweet.5. The checkworthiness score for the tweet is 85 out of 100. The tweet contains a verifiable factual claim, is likely to contain false information, and could be harmful to society, companies or products. Therefore, the tweet should be fact-checked by a professional fact-checker."
1234911733111808007,1,90,"To date, the president has spent $133.7 million of taxpayer money to play golf.  That is 334 years worth of presidential salary.","1. The tweet contains a verifiable factual claim. The tweet mentions a quantity in the present, specifically the amount of money spent by the president on golf.2. The tweet is likely to contain false information. The tweet mentions that the president has spent 334 years worth of presidential salary on golf. However, the presidential salary is $400,000 per year, so 334 years worth of presidential salary would be $133,200,000,000, which is much higher than the $133.7 million mentioned in the tweet.3. The tweet could be harmful to society, companies or products. The tweet could be harmful because it could create a negative perception of the president and potentially lead to mistrust or lack of confidence in the president's ability to manage public funds.4. Based on the previous tasks, the tweet should be fact-checked by a professional fact-checker. The tweet contains a verifiable factual claim and is likely to contain false information, which could be harmful to society.5. The checkworthiness score for the tweet is 90 out of 100. The tweet contains a verifiable factual claim and is likely to contain false information, which could be harmful to society. Additionally, the tweet has the potential to create a negative perception of the president and potentially lead to mistrust or lack of confidence in the president's ability to manage public funds."
