tweet_id,check_worthiness,score,tweet_text,reasoning
1235029940208205825,0,80,"It is a fair question to ask whether the lack of testing is due to gross incompetence by the  @realDonaldTrump  Administration, or Trump’s stated desire to minimize the #CoronaOutbreak. Either way we now have severe consequences. And we cannot get those critical weeks back.","The sentence contains two claims: 1) the lack of testing is severe, and 2) it is a fair question to ask whether the lack of testing is due to gross incompetence or Trump's stated desire to minimize the coronaoutbreak. Both claims are factual and salient to the general public. The first claim can be fact-checked using publicly available data on COVID-19 testing numbers. The second claim is an opinion, but it is a common question raised during the pandemic, and it is related to important public health information. Therefore, the sentence is checkworthy."
1234980702103334914,1,85,Nothing to see here folks.   Only the  @GOP  stopping a corona virus bill because it doesn’t allow all of their big pharma pals to charge whatever they want for a lifesaving vaccine that hasn’t even been developed yet.   #OneVoice1 <link>,"The sentence contains a factual claim that the GOP is blocking a corona virus bill. This claim can be fact-checked using publicly available information. The sentence also implies that the GOP is doing so to protect the interests of big pharma, which is a claim that can also be fact-checked. The score is reduced slightly due to the inclusion of the hashtag and link, which are not factual claims and do not add to the check-worthiness of the sentence."
1234911733111808007,1,95,"To date, the president has spent $133.7 million of taxpayer money to play golf.  That is 334 years worth of presidential salary.",This sentence contains a factual claim about the amount of money spent by the president on golfing and the comparison of that amount to the presidential salary. The information can be fact-checked using publicly available data from sources such as the White House and the Congressional Research Service.
1234376367392739329,0,0,"The worst thing about this Corona virus outbreak isn't that it sickens and kills. It's that the outbreak brings out the ugliest of human behavior: the ignorance, stupidity, racism, and phobias, the blame game, the tight-lipped arrogance, the complacence, existing all at once.",This sentence is non check-worthy as it contains subjective statements and opinions about human behavior during the Corona virus outbreak.
1235403545597407232,1,95,Dear  @realDonaldTrump : Please stop misleading the American people about #coronavirus. Your own  @NIH  expert Dr. Fauci said the death rate is about 2%. Washington State deaths suggest for certain populations the death rate is even higher.  STOP MAKING STUFF UP. LIVES ARE AT STAKE. <link>,The sentence contains factual claims about the coronavirus death rate and Dr. Fauci's statement regarding it. The claim about Washington State deaths adds to the factual basis and increases the score. The call to action and opinionated language do not significantly impact the check-worthiness score.
1234928054927077385,1,100,"BREAKING: Boris Johnson says he visited Kettering hospital & shook hands with corona patients, but the hospital doesn't have corona cases & shaking hands would be dangerous.  Not sure how I'll gloss over the fact the PM is a liar & a complete fucking idiot, but I'll find a way x.",The sentence contains multiple factual claims: Boris Johnson visited Kettering hospital and shook hands with corona patients. The hospital's response that it doesn't have corona cases and the fact that shaking hands is dangerous during a pandemic are also factual. These claims are salient to the general public as they involve the Prime Minister of the UK and the ongoing COVID-19 pandemic.
1234930572411244544,1,95,"BREAKING:  @WHO  says the **case-fatality rate for #coronavirus is 3.4%**  The 1918 Spanish Flu that killed 50 million worldwide (population 1.9 billion) had a CFR of ~2.5%, whereas usual seasonal flu is 0.1%  NOT good.  #COVID19 #CoronavirusOutbreak #pandemic h/t  @lauferlaw <link>",The sentence contains a factual claim about the case-fatality rate of coronavirus (3.4%) and compares it to the case-fatality rates of other viruses (Spanish Flu and seasonal flu). These facts are publicly available and can be fact-checked using reliable sources such as the World Health Organization or the Centers for Disease Control and Prevention.
1235198753671385091,0,50,Well she certainly isn't taking any chances..  #CoronaAlert https://t.co/Jegj3K2mSE,"The sentence does not contain any clear factual claims. It is an expression of caution and contains a hashtag, which is likely to be a reference to a specific event or topic. Without further context, it is difficult to determine if there is a factual claim that could be checked."
1234966701218967553,1,100,"Ferdinand Marcos’ salary as President of the Philippines never went above $13,500 per year.  He stole $10 billion from his country while in office.  https://theguardian.com/world/2016/may/07/10bn-dollar-question-marcos-millions-nick-davies","The sentence contains two factual claims: 1) Ferdinand Marcos' salary as President of the Philippines never went above $13,500 per year. This claim can be fact-checked using publicly available information such as the Presidential Salary Statute of the Philippines. 2) Ferdinand Marcos stole $10 billion from his country while in office. This claim can be fact-checked using various sources including news articles and court records. The Guardian article provided as evidence supports both claims."
1235479539666399234,0,80,"The Health Minister saying that the Indian Govt has the #coronavirus crisis under control, is like the Capt of the Titanic telling passengers not to panic as his ship was unsinkable.   It's time the Govt made public an action plan backed by solid resources to tackle this crisis.","The sentence contains a claim about the Indian government's handling of the coronavirus crisis, which is factual and relevant to the general public. However, it also includes an opinionated statement about the need for a public action plan and solid resources, which reduces the score slightly."
1235087583396261891,1,80,"China will quarantine any passengers coming to China from countries that have reported cases of corona virus, for two weeks. But their Ambasador to KENYA tells us not to discriminate agaings their nationals. What’s wrong with us? Tulirogwa?","This sentence contains a factual claim about China's quarantine policy and the statement from their Ambassador in Kenya. However, it also includes a subjective statement 'What’s wrong with us?' which lowers the score."
1235355704753557505,0,85,Have spoken w readers who have elderly relatives who are resisting social distancing precautions because they've heard on Fox News that COVID-19 is overhyped; hospital doctor in red state who says she assumes it must not be that serious since prep is so much less than for H1N1.,"This sentence contains two claims that are factual and salient to the general public. The first claim is about readers who have elderly relatives resisting social distancing due to what they've heard on Fox News. The second claim is about a hospital doctor in a red state assuming that COVID-19 must not be that serious due to less preparation compared to H1N1. Both claims can be fact-checked using publicly available information, such as news articles and reports from health organizations."
1235102963640696832,0,95,28 #CoronaOutbreak cases thus far in India 👇🏽  Italian tourists: 16  Their driver: 1  Kerala: 3 (cured/discharged)  Agra: 6  Delhi: 1 (Noida school dad)  Telangana: 1  #coronavirusindia,"The sentence contains several factual claims about the number of CoronaOutbreak cases in different locations in India. These claims can be fact-checked using publicly available data from reliable sources such as the Indian Ministry of Health and Family Welfare or the World Health Organization. Therefore, the sentence is highly check-worthy."
1234918699011919872,1,90,BREAKING: A person who died last week in a #Seattle hospital has since tested positive for #coronavirus. The person lived in the same nursing home that has had numerous #COVID19 cases and deaths.  How many people were exposed due to lack of testing <link>,The sentence contains a factual claim about a person testing positive for coronavirus after dying in a Seattle hospital and the potential exposure of others due to lack of testing in the same nursing home. The number of people potentially exposed is not explicitly stated but can be determined through further investigation using publicly available information such as hospital records and news articles.
1234548306451234817,0,80,"My office just received a call from a constituent who yelled, “I’m not falling for the Democrat #coronavirus hoax.” President  @realDonaldTrump , it’s imperative people take this seriously. Your words are giving them the impression that it’s not serious. You must do better.","The sentence contains a factual claim that President Trump made a statement downplaying the severity of the coronavirus. This claim is salient to the general public and can be fact-checked using publicly available information. However, the sentence also includes an opinionated statement that the caller is not falling for the 'hoax' and that the President's words are giving people the impression that it's not serious. While these statements are subjective and not directly fact-checkable, they do not detract significantly from the overall check-worthiness of the sentence."
1235085578795794433,0,0,Virus which has affected the World  - EBOLA - CORONA - SARS - HIV  Virus which has affected India  - SUDHIR - ARNAB - SARDANA - AMISH,The sentence does not contain any factual claims about viruses that have affected the world or India. It only mentions the names of viruses and people without providing any factual information about them.
1235084048055152642,0,0,Corona virus minding its business by avoiding Africa and going to other continents,This sentence is non-checkworthy as it contains a subjective statement 'Corona virus minding its business' and a geographical claim 'avoiding Africa' which is not factual as the virus has affected many countries in Africa.
1235375867917930498,0,100,"Tonight, Acting Governor  @LtGovOliver  and I are announcing the first presumptive positive case of novel coronavirus, or #COVID19, in New Jersey. The individual, a male in his 30s, is hospitalized in Bergen County and has been hospitalized since March 3rd. <link>","This sentence contains a clear factual claim about the first presumptive positive case of COVID-19 in New Jersey, including the location, age, and current status of the individual. The claim can be fact-checked using publicly available information from the New Jersey Department of Health or the hospital where the individual is being treated."
1234746024767287296,1,0,"So basically the Indonesian gov did nothing. #COVID19 patients found out info themselves, checked themselves in, requested test themselves, and on top of al that, found out tests were positive from the media. Woww. #indonesia Flag of Monaco👍🏻 <link>","The sentence contains no factual claims that can be checked using publicly available information. It is an opinionated statement about the Indonesian government's response to COVID-19, and does not provide any specific facts or figures that could be verified."
1235018922023440385,0,0,"Non medical friends, let’s have a chat about masks. So, you’ve bought yourself a box of N95 masks and you think you’re good for #COVID19. Let me tell you what my hospital makes me do EVERY YEAR to make sure my N95 mask fits (yes, they come in sizes). Watch out: long thread ahead!",This sentence is non check-worthy as it contains subjective statements and is focused on personal experiences and opinions rather than factual information.
1234614110198943747,1,50,"Hearing rumors that the swamp is trying to tie long-term FISA reauthorization to emergency funding to fight the #coronavirus. This should not happen. FISA process was abused to spy on  @realDonaldTrump . We need real reform, not political games.","The sentence contains claims about political games and FISA reauthorization, but these claims are subjective and do not provide clear factual information. The claim about FISA process abuse is factual but it is not new information and has been widely reported. Therefore, the score is moderate."
1234959222196056067,1,0,"Boris Johnson visited Kettering General Hospital and there are NO Coronavirus cases there, but he said he shook hands with patients who had #Coronavirus Stop it now, you were absent when floods devastated communities, now #coronavirus stories, go back to hiding in fridges! <link>","The sentence contains multiple opinionated statements and no factual claims that can be checked using publicly available information. The first part of the sentence is a statement about Boris Johnson's visit to Kettering General Hospital and the absence of Coronavirus cases there. However, this statement is opinionated as it implies that Boris Johnson should not have visited the hospital if there were Coronavirus cases. The second part of the sentence is a call to action and an expression of frustration towards the media. These statements are not factual and cannot be checked using publicly available information. Therefore, the sentence is not check-worthy."
1235195629674037248,0,0,#CoronaAlert Google just broke a heart ♥ 😭 https://t.co/EyhUjIthLe,"The sentence contains no factual claims and is primarily emotional in nature, making it non-checkworthy."
1235341250284474370,0,95,"Today's #coronavirus recap:  -93,164 confirmed cases globally & 3,199 deaths  -90% of new cases from Flag of Iran Flag of Italy Flag of South Korea  -#COVID19 deadlier than flu, but doesn't spread as easily ( @WHO )  -Containment still a top Earth globe europe-africa priority  -#PPE supply is rapidly depleting;  increase in production needed","The sentence contains several factual claims that are relevant to the general public: the number of confirmed cases and deaths globally, the countries with the highest number of new cases, the comparison of COVID-19 to the flu, and the priority of containment. These claims can be fact-checked using publicly available information from sources such as the World Health Organization (WHO) and national health organizations."
1234872193760129024,1,100,"Trump literally does not know how vaccines work.  ""You take a solid flu vaccine, you don't think that could have an impact or much of an impact on Corona?""  Medical professionals: ""No.""  #trumpviruscoverup #coronavirusseattle #supertuesday <link>","This sentence contains a clear factual claim that can be verified or falsified using publicly available information. The claim is that Trump does not know how vaccines work, and this can be fact-checked by examining Trump's statements and actions regarding vaccines. The quote from Trump and the response from medical professionals provide evidence for the claim."
1235305149981130757,1,95,". @realDonaldTrump  acted swiftly to limit travel to & from the affected regions, to quarantine Americans that had been to those regions, and to deny entry to foreign nationals from those regions. Those actions have proven critical for slowing spread of the #coronavirus to the U.S. <link>",The sentence contains factual claims about actions taken by Trump and their impact on the spread of the coronavirus in the U.S. The claims can be fact-checked using publicly available information.
1235134799121199105,0,0,Can someone explain this so called co-incidence? #CoronaAlert https://t.co/cMC4mjfOsA,This sentence is non check-worthy as it is a question and contains no factual claims.
1235247452145451013,1,95,"People aren't surprised when I tell them there are 13,000 Covid-19 cases outside China, or when I tell them this number doubles every 3 days. But when I tell them that if growth continues at this rate, we'll have 1.7 million cases in 3 weeks, they're astonished.",The sentence contains a factual claim about the number of Covid-19 cases outside China and the rate of growth. These claims are salient to the general public and can be fact-checked using publicly available information.
1235094882915471365,1,80,"Chinese scientists claim that the #COVID19 virus has probably genetically mutated to two variants: S-cov & L-cov. They believe the L-cov is more dangerous, featuring higher transmitibility and inflicting more harm on human respiratory system.","This sentence contains factual claims about the alleged mutation of the COVID-19 virus and the identification of two new variants (S-cov and L-cov). The claim that L-cov is more dangerous and inflicts more harm on the human respiratory system is also factual, but it is important to note that this information comes from Chinese scientists, and their findings have not been independently verified by other experts or organizations. Therefore, the score is not 100 because the claim lacks sufficient corroboration from reliable sources."
1235405659765534720,0,0,I tweeted yesterday asking how life could be permanently ‘reset’ due to the Covid-19 virus & since then my box has been flooded with hilarious memes. This one takes the prize—I mean pooch! <link>,"This sentence is non check-worthy as it only contains subjective statements and a link to a meme, which is not publicly available information."
1234956181610823680,0,60,"If you want a really clear explanation of the new #coronavirus, listen to my latest guest on Common Sense, Joe Lhota, from NYU/Langone Hospital.  The origin, the symptoms, advice to minimize your chances of getting it, and the proper perspective.","The sentence contains several claims: the identity of the guest on Common Sense, the affiliation of Joe Lhota with NYU/Langone Hospital, and the topics that will be discussed in the interview. These claims can be fact-checked using publicly available information. However, the sentence does not provide specific facts or statistics that are particularly salient to the general public. Therefore, the check-worthiness score is relatively low."
1235309210667290628,1,95,"The US embassy in Tokyo exposed at least 5 employees to #coronavirus patients from the cruise ship Diamond Princess last month.  When they all asked to be tested, a top embassy official not only refused -- he also told them not to seek any outside testing. <link>",This sentence contains a factual claim about the US embassy in Tokyo exposing employees to coronavirus patients and the embassy official's refusal to test them. The claim is salient to the general public as it involves potential health risks and government response to the pandemic.
1234546210356154368,1,80,UNDERSTAND SOMETHING:  Donald Trump CLOSED the federal program that investigates infectious diseases and viruses in 2018.  He did it because Obama created it.   This is why a narcissistic psychopath can't be president.  #CoronaOutbreak <link>,"The sentence contains a factual claim about Donald Trump closing a federal program in 2018 and the reason for his action being that Obama created it. However, the last statement 'This is why a narcissistic psychopath can't be president' is subjective and opinion-based, which reduces the overall check-worthiness score."
1235445761195696131,1,95,"We are eight weeks into this #COVID19 outbreak: yet we have identified the virus, we have the genetic sequence, PCR & serological assay in use. This wealth of knowledge is unprecedented for a new disease.  #coronavirus <link>","The sentence contains several factual claims: 'We are eight weeks into this #COVID19 outbreak', 'we have identified the virus', 'we have the genetic sequence', 'PCR & serological assay in use'. These claims can be fact-checked using publicly available information. The claim about 'the wealth of knowledge being unprecedented for a new disease' is also factual and can be supported by statistics or comparisons with previous outbreaks."
1235203167127834625,1,80,Florida's surgeon general doesn't have a public health background.  Nor does his chief of staff.   And the deputy secretary in charge of the state's 67 county offices is vacant.   And the deputy secretary for health just started in November.  #coronavirus <link>,"The sentence contains factual claims about the professional backgrounds and current positions of Florida's surgeon general, his chief of staff, and the deputy secretaries in charge of the state's health department. These claims can be fact-checked using publicly available information such as government records and news articles. However, the sentence also includes a hashtag and a link, which may indicate that it is part of a larger context discussing the ongoing coronavirus pandemic. While the claims about the individuals' backgrounds and positions are factual, the context in which they are presented may be subject to interpretation or opinion. Therefore, the score is not 100, but rather 80, to reflect the potential for some degree of subjectivity or contextual interpretation in the overall statement."
