tweet_id,check_worthiness,score,tweet_text,reasoning,raw_response
1235172654778167296,0,0,DO NOT PANIC !  Here’s all what you need to know &amp; do as a responsible citizen.DO NOT PANIC !  Here’s all what you need to know & do as a responsible citizen.  #coronavirusindia #Microbe  #covid2019  #CoronaAlert <link>,," {""score"": 0, ""reasoning"": ""The tweet does not contain a verifiable factual claim. It is more of a public service announcement encouraging people to stay informed and take responsible actions during the COVID-19 pandemic. While the information itself may be true, it does not meet the criteria for"
1235409660104015873,0,90,"Trump to Hannity on WHO saying coronavirus death rate is 3.4%: ""I think the 3.4% number is really a false number. Now this is just my hunch, but based on a lot of conversations ... personally, I'd say the number is way under 1%.""  Astoundingly irresponsible. <link>",," {""score"": 90, ""reasoning"": ""The tweet contains a verifiable factual claim about the coronavirus death rate mentioned by Trump and his personal opinion on the matter. This claim can be fact-checked by comparing it to reliable sources such as the World Health Organization (WHO) or Cent"
1234933752498921473,0,80,Dear  @realDonaldTrump : Why are we still not testing at the scale we need to contain the #CoronavirusOutbreak?   Have you apologized yet for saying criticism of your Administration’s botched testing was a new hoax? <link>,," {""score"": 80, ""reasoning"": ""The tweet contains a call to action and a question directed towards a specific individual, which is not inherently factual. However, it references the Administration's handling of the coronavirus outbreak and the testing process, which is a matter of public interest and"
1235216569539551232,0,0,Thank you for the inspiration #India- from today all Israelis say #Shalom🇮🇱#Namaste🇮🇳,," {""score"": 0, ""reasoning"": ""The tweet does not contain a verifiable factual claim. It is expressing a greeting or salutation using the hashtags of two different countries, Israel and India, and their respective symbols (Shalom for Israel and Namaste for India)."
1235234176414162944,0,85,"If true, the  @StateDept  officials who denied coronavirus testing to exposed US embassy staff need to resign.   Also, a reminder that last week in  @HouseForeign  Committee,  @SecPompeo  refused 6 times to deny that #coronavirus is a hoax. <link>",," {""score"": 85, ""reasoning"": ""The tweet contains a factual claim about the denial of coronavirus testing to exposed US embassy staff by State Department officials, which is a matter of public record. Additionally, the claim about Secretary Pompeo's refusal to deny that coron"
1234966189668995078,0,0,"A call to every Democrat running for president, or anywhere for that matter. Will you join President Trump in donating your quarterly salary toward fighting #CoronaVirus? Citizens would be very grateful. Thank you in advance.",This tweet is not check-worthy as it contains a request for action rather than a factual claim. There is no verifiable information presented in the tweet.," {""score"": 0, ""reasoning"": ""This tweet is not check-worthy as it contains a request for action rather than a factual claim. There is no verifiable information presented in the tweet.""}"
1235278295211618304,0,100,"A State of Emergency has been declared for LA City and County due to confirmed cases of Coronavirus.  Angelenos need to be prepared, but not panicked. Listen to the advice of experts.  Make sure you're following  @CDCgov  and  @lapublichealth  for the latest info and recommendations. <link>",," {""score"": 100, ""reasoning"": ""The tweet contains a verifiable factual claim about the declaration of a State of Emergency in LA City and County due to confirmed cases of Coronavirus. It could have an impact on the general public by causing them to take necessary precautions"
1235043647038443523,0,30,We are doomed.    #coronavirus #Covid_19 https://t.co/Pey8CNyCOT,," {""score"": 30, ""reasoning"": ""The tweet contains a subjective statement 'We are doomed' which is not easily verifiable as true or false. However, the hashtags #coronavirus and #Covid_19 suggest that the tweet may be related to"
1234830346182709249,0,0,@waltshaub Please repost this. It shares vital information and it's a class on how to lead during times of crisis  An excellent speech by Singapore’s Health Minister Mr. Gan Kim Yong.   An excellent way of describing #coronavirus #CoronaVirusUpdates,The tweet does not contain a verifiable factual claim. It is expressing an opinion about the quality of a speech and is not making a statement that can be fact-checked.," {""score"": 0, ""reasoning"": ""The tweet does not contain a verifiable factual claim. It is expressing an opinion about the quality of a speech and is not making a statement that can be fact-checked.""}"
1234887886354382849,0,0,#B52Questions 1. Why is Rudy not under arrest? 2. Why is Harvey not in Riker’s? 3. Why is Cuccinelli still working? 4. Has Barr quit yet? 5. When is Flynn being sentenced? 6. Who trusts Pence and Mrs. Miller with messaging about #coronavirus ? 7. Are R’s happy w/their guy?,"This tweet contains a list of questions and does not contain a verifiable factual claim. Therefore, it is not check-worthy."," {""score"": 0, ""reasoning"": ""This tweet contains a list of questions and does not contain a verifiable factual claim. Therefore, it is not check-worthy.""}"
1234872254883909642,0,100,"Globally, about 3.4% of reported #COVID19 cases have died. By comparison, seasonal flu generally kills far fewer than 1% of those infected- @DrTedros  #coronavirus",," {""score"": 100, ""reasoning"": ""The tweet contains a verifiable factual claim about the mortality rate of COVID-19 and seasonal flu. This information can be checked against data from reliable sources such as the World Health Organization (WHO) and the Centers for Dise"
1235029940208205825,0,80,"It is a fair question to ask whether the lack of testing is due to gross incompetence by the  @realDonaldTrump  Administration, or Trump’s stated desire to minimize the #CoronaOutbreak. Either way we now have severe consequences. And we cannot get those critical weeks back.",," {""score"": 80, ""reasoning"": ""The tweet contains a claim about the reasons for the lack of testing during the CoronaOutbreak, which could have an impact on the public's understanding of the situation. It implies that there may be two possible explanations: gross incompetence or"
1234980702103334914,1,85,Nothing to see here folks.   Only the  @GOP  stopping a corona virus bill because it doesn’t allow all of their big pharma pals to charge whatever they want for a lifesaving vaccine that hasn’t even been developed yet.   #OneVoice1 <link>,," {""score"": 85, ""reasoning"": ""The tweet contains a factual claim about the GOP's alleged actions regarding a coronavirus bill. The claim, if true, could have a significant impact on public health and the pharmaceutical industry. Therefore, it is check-worthy and should"
1234911733111808007,1,100,"To date, the president has spent $133.7 million of taxpayer money to play golf.  That is 334 years worth of presidential salary.",," {""score"": 100, ""reasoning"": ""This statement contains a verifiable factual claim about the amount of money spent by the president on golfing, which can be checked against publicly available records. The comparison of this amount to the number of years worth of presidential salary is also a calculable correlation"
1234376367392739329,0,0,"The worst thing about this Corona virus outbreak isn't that it sickens and kills. It's that the outbreak brings out the ugliest of human behavior: the ignorance, stupidity, racism, and phobias, the blame game, the tight-lipped arrogance, the complacence, existing all at once.",The sentence does not contain a verifiable factual claim. It is an expression of opinion and does not meet the criteria for check-worthiness.," {""score"": 0, ""reasoning"": ""The sentence does not contain a verifiable factual claim. It is an expression of opinion and does not meet the criteria for check-worthiness.""}"
1235403545597407232,1,85,Dear  @realDonaldTrump : Please stop misleading the American people about #coronavirus. Your own  @NIH  expert Dr. Fauci said the death rate is about 2%. Washington State deaths suggest for certain populations the death rate is even higher.  STOP MAKING STUFF UP. LIVES ARE AT STAKE. <link>,," {""score"": 85, ""reasoning"": ""The tweet contains a factual claim about the death rate of coronavirus, which is a verifiable fact. The claim that Dr. Fauci stated the death rate is about 2% is true, and the claim that Washington State deaths suggest a"
1234928054927077385,1,100,"BREAKING: Boris Johnson says he visited Kettering hospital & shook hands with corona patients, but the hospital doesn't have corona cases & shaking hands would be dangerous.  Not sure how I'll gloss over the fact the PM is a liar & a complete fucking idiot, but I'll find a way x.",," {""score"": 100, ""reasoning"": ""The tweet contains a factual claim about Boris Johnson's statement regarding visiting a hospital and shaking hands with coronavirus patients, which can be verified. The hospital's denial of coronavirus cases and the potential danger of shaking hands add to"
1234930572411244544,1,100,"BREAKING:  @WHO  says the **case-fatality rate for #coronavirus is 3.4%**  The 1918 Spanish Flu that killed 50 million worldwide (population 1.9 billion) had a CFR of ~2.5%, whereas usual seasonal flu is 0.1%  NOT good.  #COVID19 #CoronavirusOutbreak #pandemic h/t  @lauferlaw <link>",," {""score"": 100, ""reasoning"": ""The tweet contains a verifiable factual claim about the case-fatality rate of coronavirus according to the World Health Organization. The claim can be easily fact-checked by looking up the latest data from the WHO or other reputable sources"
1235198753671385091,0,0,Well she certainly isn't taking any chances..  #CoronaAlert https://t.co/Jegj3K2mSE,," {""score"": 0, ""reasoning"": ""The tweet does not contain a verifiable factual claim. It is a commentary using the hashtag #CoronaAlert, which is likely related to the COVID-19 pandemic, but it does not make a specific claim that requires fact-check"
1234966701218967553,1,100,"Ferdinand Marcos’ salary as President of the Philippines never went above $13,500 per year.  He stole $10 billion from his country while in office.  https://theguardian.com/world/2016/may/07/10bn-dollar-question-marcos-millions-nick-davies",," {""score"": 100, ""reasoning"": ""The tweet contains two factual claims that are check-worthy. The first claim, 'Ferdinand Marcos’ salary as President of the Philippines never went above $13,500 per year,' is a quantifiable claim that can"
1235479539666399234,0,85,"The Health Minister saying that the Indian Govt has the #coronavirus crisis under control, is like the Capt of the Titanic telling passengers not to panic as his ship was unsinkable.   It's time the Govt made public an action plan backed by solid resources to tackle this crisis.",," {""score"": 85, ""reasoning"": ""The tweet contains a comparison between the Indian Government's handling of the coronavirus crisis and the sinking of the Titanic, implying that the Government's claims of control are false. This statement could have a significant impact on public perception and"
1235087583396261891,1,80,"China will quarantine any passengers coming to China from countries that have reported cases of corona virus, for two weeks. But their Ambasador to KENYA tells us not to discriminate agaings their nationals. What’s wrong with us? Tulirogwa?",," {""score"": 80, ""reasoning"": ""The tweet contains a factual claim about China's quarantine policy for passengers coming from countries with reported coronavirus cases. However, the tweet also includes an opinionated statement about Kenya and its handling of Chinese nationals, which could make it subject"
1235355704753557505,0,85,Have spoken w readers who have elderly relatives who are resisting social distancing precautions because they've heard on Fox News that COVID-19 is overhyped; hospital doctor in red state who says she assumes it must not be that serious since prep is so much less than for H1N1.,," {""score"": 85, ""reasoning"": ""The tweet contains claims about the perceived seriousness of COVID-19 based on information from Fox News and a hospital doctor's assumptions in a red state. These claims can be fact-checked by verifying the accuracy of the information being spread on Fox"
1235102963640696832,0,100,28 #CoronaOutbreak cases thus far in India 👇🏽  Italian tourists: 16  Their driver: 1  Kerala: 3 (cured/discharged)  Agra: 6  Delhi: 1 (Noida school dad)  Telangana: 1  #coronavirusindia,," {""score"": 100, ""reasoning"": ""The tweet contains a list of verified facts about the number of confirmed cases of CoronaOutbreak in various locations in India. These numbers can be cross-checked with official sources such as the Indian Ministry of Health and Family Welfare or the World Health"
1234918699011919872,1,85,BREAKING: A person who died last week in a #Seattle hospital has since tested positive for #coronavirus. The person lived in the same nursing home that has had numerous #COVID19 cases and deaths.  How many people were exposed due to lack of testing <link>,," {""score"": 85, ""reasoning"": ""The tweet contains a verifiable factual claim about a person who died and tested positive for coronavirus in a Seattle hospital. It also mentions the location of the nursing home where the person lived, which has had numerous COVID-19 cases and deaths"
1234548306451234817,0,30,"My office just received a call from a constituent who yelled, “I’m not falling for the Democrat #coronavirus hoax.” President  @realDonaldTrump , it’s imperative people take this seriously. Your words are giving them the impression that it’s not serious. You must do better.",," {""score"": 30, ""reasoning"": ""The tweet contains a statement about a conversation between the speaker and a constituent, expressing their skepticism towards the seriousness of the coronavirus situation as portrayed by President Trump. While the tweet implies that the constituent's belief is"
1235085578795794433,0,0,Virus which has affected the World  - EBOLA - CORONA - SARS - HIV  Virus which has affected India  - SUDHIR - ARNAB - SARDANA - AMISH,"The given sentence mentions various viruses that have affected the world and India, but it does not contain any verifiable factual claim. Therefore, it does not require fact-checking."," {""score"": 0, ""reasoning"": ""The given sentence mentions various viruses that have affected the world and India, but it does not contain any verifiable factual claim. Therefore, it does not require fact-checking.""}"
1235084048055152642,0,0,Corona virus minding its business by avoiding Africa and going to other continents,This sentence does not contain a verifiable factual claim. It is an expression of opinion and does not meet the criteria for check-worthiness.," {""score"": 0, ""reasoning"": ""This sentence does not contain a verifiable factual claim. It is an expression of opinion and does not meet the criteria for check-worthiness.""}"
1235375867917930498,0,100,"Tonight, Acting Governor  @LtGovOliver  and I are announcing the first presumptive positive case of novel coronavirus, or #COVID19, in New Jersey. The individual, a male in his 30s, is hospitalized in Bergen County and has been hospitalized since March 3rd. <link>",," {""score"": 100, ""reasoning"": ""The tweet contains a verifiable factual claim about the first presumptive positive case of COVID-19 in New Jersey, including the location, age, and hospitalization status of the individual. This information could have a significant impact on the public"
1234746024767287296,1,50,"So basically the Indonesian gov did nothing. #COVID19 patients found out info themselves, checked themselves in, requested test themselves, and on top of al that, found out tests were positive from the media. Woww. #indonesia Flag of Monaco👍🏻 <link>",," {""score"": 50, ""reasoning"": ""The tweet contains an opinionated statement about the Indonesian government's response to COVID-19, but it does not contain a clear, verifiable factual claim. While it mentions some actions taken by COVID-19 patients, it does"
1235018922023440385,0,30,"Non medical friends, let’s have a chat about masks. So, you’ve bought yourself a box of N95 masks and you think you’re good for #COVID19. Let me tell you what my hospital makes me do EVERY YEAR to make sure my N95 mask fits (yes, they come in sizes). Watch out: long thread ahead!",," {""score"": 30, ""reasoning"": ""The tweet does not contain a clear factual claim that can be verified. It is a call to action for a discussion about the proper use of N95 masks during the COVID-19 pandemic. While the tweet mentions that hospitals have specific"
1234614110198943747,1,50,"Hearing rumors that the swamp is trying to tie long-term FISA reauthorization to emergency funding to fight the #coronavirus. This should not happen. FISA process was abused to spy on  @realDonaldTrump . We need real reform, not political games.",," {""score"": 50, ""reasoning"": ""The tweet contains a claim about ongoing political negotiations (FISA reauthorization being tied to emergency funding for coronavirus) which could potentially be factual, but lacks sufficient details or evidence to be definitively checked. The tweet also expresses"
1234959222196056067,1,50,"Boris Johnson visited Kettering General Hospital and there are NO Coronavirus cases there, but he said he shook hands with patients who had #Coronavirus Stop it now, you were absent when floods devastated communities, now #coronavirus stories, go back to hiding in fridges! <link>",," {""score"": 50, ""reasoning"": ""The tweet contains a factual claim about Boris Johnson visiting Kettering General Hospital and there being no Coronavirus cases there. However, the claim about Johnson shaking hands with patients who had Coronavirus is not directly stated in the tweet"
1235195629674037248,0,0,#CoronaAlert Google just broke a heart ♥ 😭 https://t.co/EyhUjIthLe,The tweet does not contain a verifiable factual claim. It is an expression of emotion and does not provide any information that can be fact-checked.," {""score"": 0, ""reasoning"": ""The tweet does not contain a verifiable factual claim. It is an expression of emotion and does not provide any information that can be fact-checked.""}"
1235341250284474370,0,100,"Today's #coronavirus recap:  -93,164 confirmed cases globally & 3,199 deaths  -90% of new cases from Flag of Iran Flag of Italy Flag of South Korea  -#COVID19 deadlier than flu, but doesn't spread as easily ( @WHO )  -Containment still a top Earth globe europe-africa priority  -#PPE supply is rapidly depleting;  increase in production needed",," {""score"": 100, ""reasoning"": ""The tweet contains multiple verifiable factual claims, including the number of confirmed cases and deaths globally, the percentage of new cases from specific countries, and the comparison of COVID-19 to the flu in terms of deadliness and ease of"
1234872193760129024,1,100,"Trump literally does not know how vaccines work.  ""You take a solid flu vaccine, you don't think that could have an impact or much of an impact on Corona?""  Medical professionals: ""No.""  #trumpviruscoverup #coronavirusseattle #supertuesday <link>",," {""score"": 100, ""reasoning"": ""The tweet contains a clear factual claim that can be verified by checking Trump's statements about vaccines and the response of medical professionals. The claim has the potential to impact public health and could be harmful if people are misled into believing that vacc"
1235305149981130757,1,80,". @realDonaldTrump  acted swiftly to limit travel to & from the affected regions, to quarantine Americans that had been to those regions, and to deny entry to foreign nationals from those regions. Those actions have proven critical for slowing spread of the #coronavirus to the U.S. <link>",," {""score"": 80, ""reasoning"": ""The tweet contains factual claims about actions taken by President Trump in response to the coronavirus outbreak. These claims can be verified through official sources such as the Centers for Disease Control and Prevention (CDC) and the White House. The link"
1235134799121199105,0,0,Can someone explain this so called co-incidence? #CoronaAlert https://t.co/cMC4mjfOsA,The tweet does not contain a verifiable factual claim. It is a rhetorical question and does not provide any specific information that can be fact-checked.," {""score"": 0, ""reasoning"": ""The tweet does not contain a verifiable factual claim. It is a rhetorical question and does not provide any specific information that can be fact-checked.""}"
1235247452145451013,1,85,"People aren't surprised when I tell them there are 13,000 Covid-19 cases outside China, or when I tell them this number doubles every 3 days. But when I tell them that if growth continues at this rate, we'll have 1.7 million cases in 3 weeks, they're astonished.",," {""score"": 85, ""reasoning"": ""The tweet contains a verifiable prediction about the future based on a current trend, which is a check-worthy claim. However, the prediction is not definitively false or harmful on its own, so the score is not at the maximum level. The reasoning"
1235094882915471365,1,60,"Chinese scientists claim that the #COVID19 virus has probably genetically mutated to two variants: S-cov & L-cov. They believe the L-cov is more dangerous, featuring higher transmitibility and inflicting more harm on human respiratory system.",," {""score"": 60, ""reasoning"": ""This tweet contains a factual claim about the alleged genetic mutation of the COVID-19 virus and the identification of two variants (S-cov and L-cov) by Chinese scientists. However, the claim about the L-cov being more"
1235405659765534720,0,0,I tweeted yesterday asking how life could be permanently ‘reset’ due to the Covid-19 virus & since then my box has been flooded with hilarious memes. This one takes the prize—I mean pooch! <link>,"The tweet does not contain a verifiable factual claim. It is expressing subjective opinions and experiences, and does not provide any specific information that could be fact-checked."," {""score"": 0, ""reasoning"": ""The tweet does not contain a verifiable factual claim. It is expressing subjective opinions and experiences, and does not provide any specific information that could be fact-checked.""}"
1234956181610823680,0,50,"If you want a really clear explanation of the new #coronavirus, listen to my latest guest on Common Sense, Joe Lhota, from NYU/Langone Hospital.  The origin, the symptoms, advice to minimize your chances of getting it, and the proper perspective.",," {""score"": 50, ""reasoning"": ""The tweet contains a claim about the content of a podcast episode, specifically that Joe Lhota from NYU/Langone Hospital provides a clear explanation of the new coronavirus. While this claim could be fact-checked, it may not have a significant"
1235309210667290628,1,85,"The US embassy in Tokyo exposed at least 5 employees to #coronavirus patients from the cruise ship Diamond Princess last month.  When they all asked to be tested, a top embassy official not only refused -- he also told them not to seek any outside testing. <link>",," {""score"": 85, ""reasoning"": ""This tweet contains a factual claim about the US embassy in Tokyo exposing employees to #coronavirus patients from the Diamond Princess cruise ship and the embassy official's refusal to allow them to be tested. The claim could have an impact"
1234546210356154368,1,85,UNDERSTAND SOMETHING:  Donald Trump CLOSED the federal program that investigates infectious diseases and viruses in 2018.  He did it because Obama created it.   This is why a narcissistic psychopath can't be president.  #CoronaOutbreak <link>,," {""score"": 85, ""reasoning"": ""The claim that Donald Trump closed the federal program that investigates infectious diseases and viruses in 2018 is factually correct. The Program for Monitoring Emerging Diseases (PROMED) was indeed defunded in 201"
